"","Row.names","MMpink","MMcyan","MMyellow","MMblue","MMpurple","MMgreenyellow","MMgreen","MMred","MMsalmon","MMtan","MMmagenta","MMturquoise","MMblack","MMbrown","MMgrey","Co_female","Co_male","Co_winter","Pa_female","Pa_male","Pa_winter","RN_female","RN_male","RN_winter","Sk_female","Sk_male","Sk_winter","Sp_female","Sp_male","Sp_winter","ST_female","ST_male","ST_winter","TF_female","TF_male","TF_winter","ALL_summer","ALL_winter","ALL_female_smr","ALL_male_smr"
"1605","gbr.151.53",0.5280100500081,-0.185796228518306,-0.0214966345164204,0.233797144004518,-0.0351934391853237,0.132499120677182,0.1289375213958,0.108854984163447,0.138357049659563,-0.10472432779987,-0.0447906001574883,-0.204912857685266,-0.350991106149024,-0.250039110079783,-0.190182644781725,-0.0603487395224016,-0.0112779968146535,0.0177407651956445,0.0506651698027565,-0.068215060039224,-0.187480389126357,0.171637017022541,-0.0501322073753169,0.0483862100617494,-0.163335588294284,-0.00241280247063374,-0.310315532507202,0.250831047746508,-0.0437701750732381,0.140625257321712,0.138130245682343,-0.15001631553733,-0.000550840326866073,0.15161997973333,-0.00980887289801404,0.074512209615653,0.109514311616672,-0.109514311616672,0.249110803280184,-0.148750079621608
"1622","gbr.152.15",0.751461753277556,0.423689659157844,0.431845070450866,-0.109277565532484,0.226672880772229,-0.258346487429984,-0.416767600690063,-0.387987040609001,-0.0996941535510665,-0.309148061383005,-0.0992244009857258,0.195871344022289,0.0191525374038768,-0.141720145840146,0.177294042734629,0.43567311165403,0.189728228246272,0.0482372490005873,0.165586029017563,0.107541782468625,-0.0728889188398276,-0.0619173716844349,-0.0343142148257441,-0.200008981342843,0.0370526247674785,-0.0361921974306824,-0.213696206293327,0.0768191042036496,-0.0264139053290738,-0.213117060719787,0.0712020182423483,-0.0161433410862319,-0.134867063549038,0.0610453831008066,-0.0354830724438278,-0.153219672337916,0.4389168724774,-0.4389168724774,0.362884106994778,0.0680331222154358
"1623","gbr.152.16",0.859198001696861,0.332328532184441,0.519914849209384,0.0907328076805514,0.235518135572889,-0.376687355217282,-0.352660564925636,-0.459095282890927,-0.174952684667197,-0.379780913315702,-0.100974259415846,-0.0419596611038244,-0.189036351612332,-0.231755157734885,-0.0593411082734147,0.438506718343775,0.245624511091906,0.031346521287757,0.112036961327799,0.0849961608046682,-0.158481710112273,0.0872561715112904,0.00498405470853831,-0.128977701116798,0.0429210206665131,-0.00188700188781228,-0.242550731013923,0.0343568213915424,-0.0637284506024274,-0.0957307441144754,0.0142981036501882,-0.0693362792274218,-0.182521542143969,0.0346939569531043,-0.0569710299624369,-0.132569005775117,0.425115137042178,-0.425115137042178,0.353001365888574,0.0642966974597284
"1624","gbr.152.17",0.779672073614674,0.290854294286162,0.397746062026251,-0.00833952901694836,0.128773525611196,-0.328234022016267,-0.253464562534933,-0.376983995606435,-0.0535105731983761,-0.132017137141029,-0.104667817594956,0.0426485324020793,-0.127687465806286,-0.215992239396576,0.00556222969978032,0.38654776721877,0.159265773894183,-0.0509877346135696,0.0806745665081537,0.0202852312808762,-0.262212631793709,0.098085308294646,0.00298357468313114,-0.225145883824735,0.172671530625454,0.0627352217867932,-0.110235294600542,0.0582151934588884,-0.0881003642199757,-0.202173230833384,-0.00490280007917273,-0.0283951140228934,-0.192621358925717,0.119444682738465,0.0605849712106641,-0.0829715479379754,0.514796297138783,-0.514796297138783,0.420761505295632,0.0848714463164707
"1739","gbr.157.45",0.627197042050253,-0.0795405280126887,0.157125316723626,0.276308631889965,0.0169502888854519,-0.193255518478771,0.0570936146140324,-0.165097553240626,0.113965375917181,-0.0357016616354788,-0.249825362052052,-0.138915313220938,-0.329934757132905,-0.347167694346402,-0.152319001222344,0.193892440810503,0.0265939916160342,-0.00656068792934161,0.0554363990412395,-0.133831018856139,-0.172485432788504,0.184234967779488,0.0104541981772427,0.0694598455530394,0.0347120171730207,-0.0920034737220497,-0.184003231642049,0.0400627684585016,-0.176448284563986,-0.050844148059561,0.158883425453055,-0.161062717155705,-0.0207813903467476,0.197745964795024,-0.0277053293166614,0.00938556766705388,0.165470121200372,-0.165470121200372,0.399616498484594,-0.249025245467189
"1740","gbr.157.46",0.67765183327495,0.464988539692457,0.514685662676259,-0.10378266972799,0.210032334788194,-0.55943696320034,-0.496035217215568,-0.537010463100336,-0.467083278086467,-0.434961137152006,0.0655020517663805,0.128243630041883,0.14997180771247,0.0786518008086643,0.114275297610116,0.447043707637219,0.209563557978707,0.0262477107306955,0.224746759590584,0.231421508075265,0.0720200206786446,0.0905557303669735,0.0228231810034324,-0.142551025798066,0.0819948811353365,0.0400256032629319,-0.0546929147060498,-0.00746299479259068,-0.0217286618509926,-0.250191458509698,-0.134292495795074,-0.140129999579167,-0.207724110714156,-0.0912243929890704,-0.152958342820444,-0.254508824629593,0.372068740692631,-0.372068740692631,0.282449784008092,0.0839736575646027
"1783","gbr.16.18",0.687755120297197,0.464920332178204,0.533080458241654,-0.15513388182253,0.200667279958238,-0.533480224280592,-0.392171522869792,-0.530762995736593,-0.379191951120492,-0.171922173149253,0.0704726857175654,0.0061125774117079,0.0932481124700399,0.142190233790131,0.0321486336794917,0.34673685239882,0.169497374934265,0.1106718782568,0.171113151567323,0.0397010792483979,-0.0640418117374313,0.0384005091925851,-0.0362463234036148,-0.175505035082945,0.287519628039094,0.145446584959449,0.147794521794582,0.0256213158929158,-0.234483426423741,-0.268216157228692,0.041789888191686,-0.074869392070494,-0.126403024795072,-0.0719673560783004,-0.22310725129961,-0.269176572417902,0.304691582209563,-0.304691582209563,0.387718114702727,-0.0947100413783834
"1788","gbr.16.27",0.626842083538371,0.426780792899384,0.356052201884201,-0.129973030602353,0.0416380405387949,-0.34422363103405,-0.375944151521666,-0.33799260500731,-0.134724684565993,-0.279864816830613,-0.17641923141467,0.25854178635848,0.161715330410902,-0.025416444981109,0.257035187951663,0.361016053887966,0.157397585394111,-0.025496367923713,0.28679694118657,0.184390406259711,0.120802464915279,-0.0521752505659166,0.0157576300650058,-0.0981413470332692,-0.0864226696741951,-0.0348833727735482,-0.185468943746502,0.034704703809522,-0.121913781847655,-0.287569398324304,0.0754372316392782,0.0255034771502731,-0.189313933111675,-0.0102702054513538,-0.0422302460721691,-0.153352691063299,0.369051357321601,-0.369051357321601,0.281399012287295,0.081996863282545
"1984","gbr.168.21",0.648947754767199,0.312520622209301,0.535638446413897,0.147913830941671,0.13549653512827,-0.669282912735987,-0.371656938981327,-0.580669935010002,-0.479659000230714,-0.515467954699767,-0.059767008325147,-0.0533058442984456,-0.0435309297791971,-0.100944951786025,-0.0749081005567108,0.411329947576126,0.306106709521177,-0.0251675716419699,0.188054313570681,0.138314362561331,0.0717857754557404,0.18833135563707,0.0866077835320084,0.0630073216182621,0.0343610492485826,-0.131029564609624,-0.068758358452307,-0.0235112315743053,-0.00965008043040342,-0.233665243637645,-0.115087656068131,-0.101088762325486,-0.257301614390391,-0.13094574902786,-0.165819607422004,-0.250991264279468,0.312968762621714,-0.312968762621714,0.255270621668657,0.0521512376184794
"1996","gbr.168.7",0.628183454602756,-0.125813490805908,0.0984149155103045,0.182236742937149,-0.0414467999098706,-0.306628039862327,0.175810726687332,-0.0665966040523761,-0.0532342427620159,-0.0522152823807265,-0.199877884409907,-0.090967211043377,-0.191977788330948,-0.14270852540582,-0.129324914147803,0.102509999792582,-0.0830729988342716,0.0241009098514135,0.167194982530788,-0.115340264673831,-0.179684467700607,0.317118934900399,0.0408903780250302,0.120658485675135,0.0927247215617101,-0.0501510002622103,-0.1202362528623,0.0858563660403884,-0.195326995738088,-0.166812759550844,0.238486989185176,-0.102321543142203,-0.0810732252816306,0.150062576906132,-0.143632349776448,-0.156372938513804,0.259458870260781,-0.259458870260781,0.533128732890769,-0.292780745222395
"2021","gbr.17.127",0.835618501822332,0.237230812962533,0.175172529751991,-0.145788376808228,-0.0694972269580541,-0.0628795255923855,-0.187884865082899,-0.116614036587276,-0.140014012614368,-0.306703634218485,0.123068625030236,0.17460985788735,0.00809287999888538,-0.0796685342146748,0.176800026999233,0.240462068946056,-0.0352167703083445,-0.146599962249685,0.223424002881453,0.0250586213229054,-0.12411064190791,0.151738940523919,-0.0454327571773259,-0.190208873398619,0.0910676157417082,-0.0602816389377455,-0.215736188253081,0.277636053351256,0.0861795706494823,-0.025055325692057,0.160917494365755,-0.0669502327297544,-0.214326517066659,0.0165151483562644,-0.0539363156544632,-0.160661525080786,0.485811973251328,-0.485811973251328,0.536735464535715,-0.0658752212448409
"2048","gbr.17.65",0.595331182508686,0.230078198481197,0.42627715932702,0.144389349981313,0.0428453374982281,-0.350737777799719,-0.251209903136648,-0.430217418901907,-0.10777213030958,-0.0457710228388215,-0.0190119526696863,-0.281533217214052,-0.280064248926769,-0.170476795637377,-0.260046840808983,0.216023934124488,0.190816299750119,0.0306068430173108,0.0243720079897869,0.0652221946911193,-0.274814384988155,0.0136286861945242,-0.0268925396053222,-0.111158514010491,0.215371749297704,0.0943268036040576,-0.0287580475462466,-0.0209208267449418,-0.118389305099766,-0.0387431166592102,-0.132225305670743,-0.0584538437996486,-0.171705756843041,0.0849545235554822,0.0182500430317183,0.0303837050833862,0.263694759316682,-0.263694759316682,0.185357201559022,0.0750056525337364
"2057","gbr.17.88",0.734913595563626,0.377212377294034,0.289922059944338,-0.299616968249497,-0.014806015753559,-0.270341052950437,-0.259422713949864,-0.25022910768114,-0.163822574539205,-0.12020267382644,0.0099258323536027,0.287983169367263,0.180552813411179,0.077939537882109,0.260246238922206,0.237319466865813,0.0849124658020302,-0.0863696596370569,0.253207959713157,-0.00662193679180629,-0.0145614279682476,0.0728204573199742,-0.0152030372759433,-0.278420737966244,0.154403939891606,0.0245741727014245,0.0479805855100584,0.0789269492757247,-0.154901130055781,-0.167095781004715,0.191809923102352,-0.0665786230452103,-0.0379816980701704,-0.0305320918597146,-0.180333174123612,-0.165478696431785,0.316100297045425,-0.316100297045424,0.44257737998614,-0.140419053758042
"2105","gbr.172.3",0.57703110968224,0.0659251364736715,0.22276321310258,0.172437276562292,-0.0405577610286906,-0.268464772404067,-0.0909840923703732,-0.261446425214915,-0.162034973956611,-0.237843670438368,-0.016373734765216,-0.0657939712902525,-0.195881934850974,-0.26010012287188,-0.108133409306639,0.214122584210495,0.225829909101178,-0.188975656252476,0.0621584646321433,0.0811413308892701,-0.284851702296901,0.205493037633793,0.0483898405289993,-0.00964905153792285,0.0925211345088952,0.133946266938997,-0.253781897287388,0.179293802797404,0.0290997675803943,-0.208802440993172,0.0575413944530501,-0.0836828472697555,-0.26796424310667,0.07388112316597,-0.0186076000183847,-0.132069025739523,0.600797270614666,-0.600797270614666,0.40887665212523,0.184935836296334
"2127","gbr.173.25",0.743591759191793,0.386973412443706,0.394450729505315,-0.11214196642468,0.15631752819342,-0.250328663747734,-0.313603519538067,-0.299484286295732,-0.0381246535175186,-0.357976024973274,-0.213043790733465,0.340281771249372,0.0553422290315912,-0.198295600450295,0.288424230699635,0.386236224834489,0.193464986095567,0.0240974185034607,0.204473426590621,0.105749697150625,-0.062161055309191,0.083521260195728,0.0747962842096943,-0.248287528233273,-0.105668107184213,-0.20809429023806,-0.18875400818207,0.119926846329639,-0.0941340889673479,-0.181125750571749,0.118921863486404,-0.0166575452356405,-0.0325558656703896,0.0511369801570493,-0.0360618962779475,-0.191076261634032,0.412430387506373,-0.412430387506373,0.39665068494519,0.00575013640778458
"2141","gbr.174.22",0.654024228624519,0.167146676859101,0.454172996308674,0.285022433947606,0.199344372851344,-0.177798011525776,-0.188389373283476,-0.366377755531194,0.0732684501024273,-0.208710190370334,-0.198082433122671,-0.209547503545082,-0.424802193105488,-0.430461515249485,-0.215843487498971,0.262236312486109,0.195270038863834,0.248668617857705,-0.0539400324240015,-0.132306289910666,-0.244758034552633,0.0107327621453195,-0.0534823285082884,0.00848643607058783,-0.0535014147735417,-0.0413330750977134,-0.188445880160857,0.166230479279532,-0.0500157139741243,-0.153463095444761,0.121525674246506,-0.0329413703194084,-0.107889317816794,0.128131438506753,-0.0283756605117573,0.0249649326714291,0.21439173139335,-0.214391731393349,0.268614698576315,-0.0622544275572638
