"","Row.names","MMpink","MMcyan","MMyellow","MMblue","MMpurple","MMgreenyellow","MMgreen","MMred","MMsalmon","MMtan","MMmagenta","MMturquoise","MMblack","MMbrown","MMgrey","Co_female","Co_male","Co_winter","Pa_female","Pa_male","Pa_winter","RN_female","RN_male","RN_winter","Sk_female","Sk_male","Sk_winter","Sp_female","Sp_male","Sp_winter","ST_female","ST_male","ST_winter","TF_female","TF_male","TF_winter","ALL_summer","ALL_winter","ALL_female_smr","ALL_male_smr"
"5579","gbr.39.46",0.100662420965141,0.307742268473889,-0.27650091203683,-0.657266777759056,-0.404890384128607,0.250578440558542,-0.101179337530427,0.24624221673231,0.213716426817727,0.169902842258053,-0.0533367764722596,0.857666534467802,0.594265196394354,0.146039161485249,0.801207113834455,-0.0755376769053198,-0.0445767005437279,-0.333911909168766,0.258657738797569,0.207163765215404,0.0812555069782603,-0.129748197855008,0.038365855155895,-0.44110513104735,-0.0901909169211689,-0.0551278787402399,0.0268918387090658,0.101508675984528,0.0757562808130138,-0.226523026496574,0.214598514939813,0.193175378729164,0.0249261663341935,0.129081156761286,0.142589228482323,-0.147707692559503,0.437524127049709,-0.437524127049709,0.18866722328253,0.248694662892098
"5580","gbr.39.47",-0.0406331121515959,-0.035648734898263,-0.423688222154787,-0.408441962598163,-0.243824622455242,0.433954609403338,0.214915461708827,0.511252156085771,0.467053291311629,0.28548182126578,-0.218004457474546,0.634667371657964,0.364854792648141,0.0568813693310918,0.561573152614611,-0.190992136863835,-0.204091904749032,-0.157035599412672,0.0518324440617708,0.228737079592141,-0.0625402787972066,-0.0898310830671772,0.0377978658774006,-0.210894012146059,-0.162138809258752,-0.0866838566661229,-0.12757407513823,0.0233644549463535,0.0289308866560861,-0.0818387690832642,0.265069617758364,0.241526514319551,0.112650163372594,0.166509035940762,0.0966593128792859,0.112905808618758,0.179841919038398,-0.179841919038398,0.0294819430431583,0.152463065964115
"5581","gbr.39.48",0.0377495454429348,0.355140694801149,-0.26633302569598,-0.73208765474531,-0.317113913812129,0.261578766244136,-0.138009145059487,0.277352134116042,0.196198830714218,0.241481882572288,0.0331558738441249,0.76205543298469,0.64133267776,0.32226471929074,0.760241845683828,-0.126965502809076,-0.129310971178944,-0.216649735730376,0.250149379340488,0.183316152709924,0.163080715126975,-0.225637403312058,0.0426796800325118,-0.491650389191731,0.0209208903565643,0.00674100315252901,0.0990195564998442,0.0551031229174704,0.0375182815743077,-0.190148507257271,0.210695848508401,0.126042476751413,0.00361764938533829,0.0776180905452803,0.1941138771811,-0.118525266300751,0.325574426690456,-0.325574426690455,0.120990995204228,0.205338482092174
"5583","gbr.39.51",-0.00697101789420396,0.326297536070666,-0.296263135299632,-0.750825694099266,-0.304505566092584,0.297482063658806,-0.157940681581802,0.302052956015595,0.0234200675568301,0.0260359254257354,0.198221724482539,0.827140230132113,0.688949488985088,0.348039057680701,0.797645295069476,-0.120543019069958,-0.22099355053314,-0.145319050136449,0.272886753323795,0.229810444915115,0.132961598773378,-0.129223235040026,0.0226442701187105,-0.432600026051354,-0.0369630358599454,-0.0223564885603742,0.0522047411128781,0.129124008210044,0.260452254333732,-0.118466578164003,0.0563869321063965,0.151656287614934,0.0195519075320694,0.0389569855993879,0.0221653988615771,-0.170456797724933,0.294220338841503,-0.294220338841503,0.097309243991059,0.198136447702671
"5603","gbr.390.6",0.0517381269077304,0.300709810854366,-0.376604279617869,-0.747334549304316,-0.404101766755419,0.383789724937332,-0.0879621956459891,0.358710991909035,0.245492715159938,0.255890336610447,0.0928253262885256,0.862314306644392,0.719014535733361,0.332627044930078,0.872784114814709,-0.122406101275143,-0.251951471168867,-0.302754291958106,0.27298483898463,0.218327597662885,0.175930503351714,-0.162470280343325,-0.163037859020448,-0.38850587132769,-0.0410446488715758,-0.0822842734825238,0.12102074222154,0.190794635557242,0.067450357264552,-0.1844708320049,0.146408887062264,0.153563548823017,0.0785809805539732,0.169329052593686,0.107123536007913,-0.090458880872072,0.242581528044263,-0.242581528044263,0.20956220581349,0.0281916912805733
"5615","gbr.392.14",0.0259539967413597,0.375050766350126,-0.305368020174949,-0.816047312255748,-0.198050600159398,0.382308965057798,-0.220882264468767,0.332647289668451,0.0395268753862112,0.0653201248510122,0.289649019773946,0.803986383064596,0.751117230811671,0.466751491406611,0.842449553033237,-0.0647601641630507,-0.35024660206121,-0.0972663254911458,0.350828731045575,0.228187579681721,0.23956253417997,-0.221101234893349,-0.111138194276818,-0.407326324568386,-0.0236538863663037,-0.0603839440622471,0.0595985823927526,0.191752403751236,0.138658256588562,-0.0188070672437125,0.11122218045827,0.0781850472769505,-0.0177028394689001,0.0329531230233971,-0.0212540438585931,-0.0783050387520421,0.139676259080453,-0.139676259080453,0.174285975275787,-0.0398098695379586
"5617","gbr.393.1",-0.0671491977840546,0.308286737929103,-0.257924800542217,-0.611555124821027,-0.407641987675924,0.171372936648849,-0.115280338544137,0.131793255992318,0.132485001378053,0.239107220305966,0.0392561024776045,0.687039522276392,0.561351457224456,0.21507362517839,0.675317280082937,-0.057087389356138,-0.0714832108352752,-0.363808547311237,0.193949626270081,0.091852410152143,0.173244517348399,-0.183908184216778,0.065417928598315,-0.431829253206022,0.103821936173031,0.0375600043771613,0.119967003558939,-0.0088861053449561,0.0874569709206462,-0.208072242640587,0.11607762441393,0.0828457719205718,0.135788150067412,0.0705793988417174,0.00756011520538739,-0.025382188314439,0.241371364493763,-0.241371364493763,0.108361020760252,0.132727737625638
"5625","gbr.394.10",0.185289935551708,0.511842268689994,0.14931428983272,-0.539085071909034,-0.0221604601569645,0.0759297081375824,-0.342960973676714,-0.115203408513524,0.083413653654823,-0.00906442233396128,-0.00184474177452361,0.676605461093392,0.399858473648374,0.040310999654763,0.592959108336741,0.170112529942913,0.0810943183581971,-0.0183202416600694,0.120918657842456,0.0646566776452887,-0.0335125342228169,-0.0954004786438224,-0.0529308490844559,-0.547435332739735,0.0518014511820113,-0.102915756150753,0.121585830165308,0.125555469532554,0.0597116365073746,-0.224808846619831,0.101934117450593,0.119569621299028,0.096212372493486,0.0706323793458736,0.0107702260959689,-0.124028474601177,0.339686420601909,-0.339686420601909,0.252046820209264,0.082748360146293
"5633","gbr.395.12",-0.0927832924245633,0.345630129670309,-0.218924485229434,-0.635123102137931,-0.227107867858921,0.217685379986262,-0.16770121427964,0.21409629214833,0.0755609172185797,0.109638390722641,0.102371684721997,0.704128003793987,0.66319967005181,0.345530843414296,0.739768373941657,-0.0287203236732085,-0.17556377706177,-0.198076171653042,0.259027646588026,0.244899314987014,0.218183299390102,-0.149789522526952,-0.127133292009053,-0.300668719622241,-0.0380420666741953,-0.0565716002194561,0.086104639582054,0.111077133507656,0.0116043737535545,-0.115036733182583,0.0411175647616528,0.14623485602371,0.0367889348589112,-0.0232931237753018,0.0803481692309148,-0.0757375471556402,0.140406674494131,-0.140406674494131,0.0791765720017651,0.0603370495439747
"5642","gbr.397.2",-0.185282500440229,0.00835072088899261,-0.479499645612554,-0.463560411012462,-0.291460120388727,0.441537528052864,0.134171018779105,0.431291604091822,0.355826167962044,0.265042045666352,-0.0594524078246899,0.683191827291249,0.461546828278169,0.075826595115077,0.655154102070759,-0.150286389119699,-0.233065604267546,-0.224269930478087,0.116062448763705,0.00706693116420447,0.0889824518548752,-0.0538949398230974,-0.0479877404844836,-0.268884003785251,-0.138013806850572,-0.111942260225802,0.108788808182635,0.0493184218942982,0.155302976058734,-0.143662259453464,0.190754986600047,0.203541662315966,0.153736266946863,0.0563727339237854,0.134269288759366,0.0596070905800931,0.0822840744636799,-0.0822840744636799,0.0324849212622214,0.0499039343548175
