"","MMpink","MMcyan","MMyellow","MMblue","MMpurple","MMgreenyellow","MMgreen","MMred","MMsalmon","MMtan","MMmagenta","MMturquoise","MMblack","MMbrown","MMgrey"
"gbr.152.29",0.233236422812016,0.207865162465338,-0.068434383867285,-0.341531754271403,-0.235431896125409,0.3361251070963,-0.0191380907486126,0.143760446245952,0.0303366541944276,-0.156684366738501,0.15324847802598,0.477377535649727,0.156837355677072,-0.100460825602015,0.438919403654936
"gbr.6.92",-0.20893495766527,-0.39850021435709,-0.0788598803160962,0.438835492967267,0.218764318191198,0.00810386028897718,0.241477035637246,0.0980249901145451,-0.061997035523456,-0.101605969326174,-0.0630409051568798,-0.430615839388509,-0.297162924130542,-0.0529214729015298,-0.43346973076197
"gbr.418.12",-0.130737006284691,0.296372411832913,-0.107292468800129,-0.530540499100764,-0.326119748357399,0.222162775664333,-0.20405261471413,0.0740240025323867,-0.0651791429733995,0.341601454840836,0.586515697556146,0.164642399957032,0.318350009986594,0.370252571312548,0.229550547904647
"gbr.10.160",-0.259055965066157,-0.196301540988235,-0.0720163180078071,0.319428175286451,-0.127293501633273,-0.00705054382226275,0.164186821613509,0.00820309180771775,0.28410202052746,0.280827806439949,-0.354326964637893,-0.303969512423551,-0.22226653711517,-0.189677542176091,-0.246115636026578
"gbr.32.17",-0.0182891363740794,0.381096906854627,-0.147834216448437,-0.635626485452262,-0.154723101005525,0.0876453759113687,-0.223338062795785,0.105449233890393,0.112143903523464,0.112645957702371,-0.0678548600340389,0.826753349956688,0.700287402548222,0.269586848431175,0.801628023061433
"gbr.19.200",-0.372426864104486,-0.416482586067277,-0.645808740664206,-0.149670790303829,-0.311068755301873,0.400407838936802,0.488470762864458,0.707010860873631,0.111414996428195,0.200874210501704,0.13828827540534,0.147369080396175,0.270946481868724,0.350970667835437,0.186598720299292
"gbr.182.69",-0.119567995883114,0.608950599337138,0.28420173935146,-0.388642594645496,0.0539244695539082,0.0825065128306369,-0.528809397790267,-0.310925217321073,0.0345758504121047,0.136076067305405,0.132502596475852,0.117463822642942,0.20278500893482,0.139479420204068,0.239361257662821
"gbr.80.12",-0.166253244184511,0.00696435025380067,0.204856860598865,0.181707557564776,0.239904317972268,-0.280801573603026,-0.101475430479976,-0.327123275228436,-0.277539045500229,-0.0903897036880712,0.0808405705113024,-0.269748835671194,-0.122579901587709,-0.0354901591776264,-0.298168963951559
"gbr.460.6",0.0372457151499717,-0.289673077825353,0.0141625956810029,0.548589345348858,-0.0369926806023105,0.0999691039325479,0.239874431351146,-0.0305440472548263,0.340445952019613,0.00742395492390917,-0.426581580674998,-0.28466328130393,-0.514466661407162,-0.576068309676353,-0.304629503758472
"gbr.2.11",0.257598072076204,0.204371179330683,0.285760702887563,0.117104635524318,0.152471734502836,-0.06712215335679,-0.217946162575866,-0.228965240426469,0.03343551917478,0.0219939438979152,-0.0453802638701039,-0.330842623720476,-0.172792860477886,-0.0096541983518338,-0.182752535448777
"gbr.460.11",-0.329257464600009,-0.417927250405176,-0.0125666908583039,0.513400519801134,0.133311583090059,-0.382074208578018,0.320282371047356,-0.0638376409327879,-0.0593477998338729,-0.0428031256976854,-0.393668141499713,-0.282561641129946,-0.204141625721463,-0.156547703711709,-0.345248450774076
"gbr.193.15",0.234326098403338,0.617092669768185,0.385814898882299,-0.459376356126265,0.111604586905851,-0.185692418392812,-0.630494481467541,-0.288441543754571,-0.552409984924397,-0.30673422618493,0.570682159612835,0.0523419472800451,0.402507793030646,0.630484992441272,0.177416477204806
"gbr.403.2",-0.0986090396928815,0.00698647226908839,-0.500319101095618,-0.639069685962747,-0.306773811063492,0.150524876161951,0.105279372128574,0.504190525274596,-0.200305359270767,0.257512923243038,0.437965454154074,0.377591768524612,0.728686030641483,0.853436003558243,0.457246724038765
"gbr.11.14",-0.331636697076747,-0.474653890485704,-0.075156433550853,0.563452199589157,0.124856910967473,-0.123282840527726,0.324366992888446,-0.0323125431813314,0.100926261916986,-0.0175001994577878,-0.322525389838053,-0.289112525762144,-0.372211208204582,-0.386006342898726,-0.383934002188076
"gbr.135.75",-0.0364858149665608,-0.309231049788542,0.326240929507882,0.790963099566929,0.365409694548013,-0.349437017019057,0.119815070358641,-0.342798078957024,-0.113533635769622,-0.286723526989542,-0.301505559584672,-0.669590524415406,-0.694832818135762,-0.514386829797455,-0.719998000453017
"gbr.292.22",-0.224448375871545,0.438194039878017,0.318975057048946,-0.118609475124708,0.192243842904007,0.112509445043441,-0.477644833281419,-0.262031631120599,-0.0592359761750327,-0.00321612603419981,0.322255579062862,-0.187732071447205,0.0188292044327912,0.165398335935841,-0.0582677450828669
"gbr.167.19",0.131490867398884,0.361243612642827,0.196900389320091,-0.217079441483359,0.201550080008343,-0.0520335767546454,-0.28979897772979,-0.229194593369584,0.192621791013624,0.0530566433726234,-0.22489998324238,0.372979029098275,0.15973841857205,-0.150785721153435,0.331756164418396
"gbr.37.97_gbr.37.98",-0.0417059633590184,0.229907549045602,0.453490572101559,0.138120849194914,0.360465185799501,-0.520530963563034,-0.248484968629667,-0.501856221241977,-0.0470039519062408,-0.0249071619075026,-0.38532039379342,-0.00696076267947408,-0.00584611065760242,-0.117991882116321,-0.0623084456280696
"gbr.166.20",-0.201692613905686,0.277662443245939,-0.194726123597716,-0.692463410411825,-0.0568015717246502,0.00386519360764963,-0.20402405566316,0.206826161983341,-0.404560562800958,0.0885399478552129,0.537460117047306,0.369043329544197,0.796363782260319,0.945985793355255,0.451649948439227
"gbr.232.1",-0.0582652557507286,0.280191792836949,-0.40877315299869,-0.814896893207741,-0.354138830083597,0.240281715815109,-0.0733838746035629,0.383611060851572,0.0655594032524871,0.207736645448895,0.128298619616084,0.90461048861015,0.860504928649099,0.519008756610027,0.889158272660625
"gbr.468.22",-0.53804649688974,-0.221124223384013,-0.615646266709256,-0.296960856573377,-0.230167109397676,0.449133612365391,0.346621920635198,0.535281005492623,0.543809954741538,0.660500388687371,-0.224595099582803,0.334714416948484,0.379637567580971,0.214105979419614,0.383909957920338
"gbr.451.16",0.157822713123296,-0.253580917017893,-0.362643369478004,-0.135924771031607,-0.199450538900306,0.264709514683012,0.32010257225102,0.401083864105438,0.155461149077287,0.354255028180866,0.177886257578287,-0.018490461686623,0.0510122388388522,0.206207909455706,0.0326167187508077
"gbr.87.48",0.0652497146529904,-0.12663857932722,0.481346212697613,0.728898407109909,0.601597010996847,-0.0897659907624806,-0.0831056727500936,-0.358384720717871,0.0378564238531269,-0.419916126896459,-0.249000483661393,-0.63586804113624,-0.7519460654919,-0.580475021907918,-0.654920740456785
"gbr.523.2",0.152682055195088,0.200004008439743,-0.360463464224497,-0.627173556081547,-0.334456214574303,0.37206855688415,-0.0205280894111676,0.417058137812828,0.147216198589142,0.103969483113768,0.0986851693207217,0.731331672719567,0.573359181664678,0.285111189223621,0.715537693555232
"gbr.394.10",0.185289935551708,0.511842268689994,0.14931428983272,-0.539085071909034,-0.0221604601569645,0.0759297081375824,-0.342960973676714,-0.115203408513524,0.083413653654823,-0.00906442233396128,-0.00184474177452361,0.676605461093392,0.399858473648374,0.040310999654763,0.592959108336741
"gbr.59.4",-0.0175931825950622,0.0960561725267229,0.441970498254717,0.437124139069654,0.293040595379927,-0.326733140795329,-0.204457616515369,-0.491222485309965,-0.00439690176843391,-0.0503603833598757,-0.254253548825618,-0.482399796160268,-0.379843331471696,-0.278172119300275,-0.431974499906089
"gbr.131.41",-0.434262977757801,-0.153806517720079,-0.0858602299947902,0.192918270458118,0.0502948723935029,-0.0441283319029054,0.102607707598693,0.0131876933011101,0.180914458527286,0.297413075546488,-0.258720471402918,-0.243866412668458,-0.0667847075876164,0.0135902277544306,-0.195141907177621
"gbr.41.31",0.284229968519844,-0.271379488827338,0.264677758902767,0.6845806977136,0.189465830417124,-0.220180919801607,0.124401281522876,-0.229149259657794,-0.0314997857934005,-0.332198274586378,-0.269642351045307,-0.514406298962209,-0.663331860900094,-0.546560729397611,-0.570590173638654
"gbr.108.25",0.222935045889061,0.616843769200223,0.86049329808031,0.193230796544227,0.451708878486114,-0.277892082409439,-0.727666882345296,-0.797996652773474,-0.233404013286036,-0.431464440169524,0.076235714746143,-0.352337025009182,-0.36940427092778,-0.306902854802016,-0.304190257186739
"gbr.171.11",-0.275538894888485,-0.436801799568474,-0.0813206390842694,0.51857593777659,0.140721083328212,-0.0662881337443642,0.320950666031602,0.0153321164101093,0.327703124891584,0.30595667191079,-0.348154067757987,-0.423416350550944,-0.392981479287588,-0.322123084111725,-0.418595585288672
"gbr.45.5",0.0955376868557898,0.810930662611631,0.51369706739417,-0.437905000946578,0.0774919369141201,0.0013816704804038,-0.754179725149964,-0.428577438869964,-0.304999747635979,-0.203664895564371,0.461021045206548,0.0197269491733993,0.211646977781105,0.312982419795682,0.183381909143148
"gbr.607.3",-0.0593669945499895,-0.580055477508782,-0.161670535725001,0.615947353561374,0.0163452276916854,-0.0929489050492931,0.465890764155638,0.119465285991912,0.104745895029421,-0.0601709121622754,-0.300019534413052,-0.343442083398581,-0.42717024853065,-0.385059423986358,-0.40207667360926
"gbr.345.16",-0.272342399069179,-0.0499613413900641,-0.223125091423104,-0.138433896162419,-0.0883979698189386,0.207620087554758,0.0452806398826771,0.155085328796198,-0.0594629862530833,0.0126823304233436,0.205068240485942,0.0513128419284946,0.131837179654963,0.133819059064555,0.108810780570827
"gbr.53.105",0.150263618851183,0.469808577434313,0.339167836341788,-0.34244458150072,0.163379408435859,-0.380073160470673,-0.528121735919441,-0.298739685089472,-0.627365112115876,-0.308856770101516,0.433012751267608,-0.00653370571062519,0.394247485811875,0.652786620640241,0.069898734932635
"gbr.366.7",0.309044261845241,0.308989946117918,0.543058475606451,0.200012101406813,0.320538964687847,-0.277093142502162,-0.388295452198749,-0.462337932646169,-0.323619158162006,-0.473700940156344,0.0587665139858126,-0.260143902761712,-0.232460815094788,-0.126314487426004,-0.229602320865755
"gbr.221.25",0.341625989830879,0.0890411377780743,0.27696471644526,0.226842687393678,-0.0889146535282278,-0.146760278030566,-0.152915209415491,-0.313070175136626,-0.125340703247777,-0.090793649004265,0.0966737614581587,-0.348770366937224,-0.351475383009268,-0.217998775849434,-0.336886110244367
"gbr.488.9",-0.0817994288581755,-0.0825689345230648,0.276785189856639,0.471909899279169,0.127774185222815,0.00536643728585366,-0.00979281314318768,-0.247560808375411,0.0649700931373479,-0.00677959103261384,-0.00854610607391902,-0.60755056860895,-0.575414245719794,-0.358494502595118,-0.566849979682757
"gbr.476.13",-0.493809537562027,-0.375923081333435,-0.258947334097627,0.320221234051741,-0.116931025728067,0.168557980055745,0.302099058204312,0.250805613109223,0.131742288602102,0.0913377276535132,-0.0571074454685192,-0.238928756515861,-0.170843526018151,-0.0888103462906403,-0.210208079013806
"gbr.25.180",0.0434688084886947,0.0868374146080441,0.50021166117943,0.479200052754989,0.359318936458598,-0.226321745245723,-0.180534225007139,-0.432749790495143,-0.05879946363002,-0.247274379284726,-0.140767383562812,-0.479508693539128,-0.51256697410542,-0.381235253188851,-0.482832500705652
"gbr.41.10",0.10712488724666,-0.438333370981055,-0.519061833644716,-0.033522246424195,-0.3964551989099,0.156072807477658,0.614365682713357,0.47632082113892,0.433529913375281,0.628601115331687,-0.30991142588267,0.0946066649943267,0.0632931889561236,0.0467259814195715,0.109816763562335
"gbr.72.84",-0.449816599589974,-0.495244958152499,-0.140970450300354,0.517292836648641,0.0905256533912258,-0.00974161502062293,0.359455076309332,0.148610070433015,0.14366794428882,0.167350935183375,-0.132420772901548,-0.512130513721884,-0.390833386609701,-0.151588021034433,-0.519012979456987
"gbr.151.26_gbr.151.22",0.490147711224287,0.312563591053826,-0.103764630380803,-0.526931926262851,-0.311150089433542,0.151191357631633,-0.155339565547298,0.0710386726211105,0.11313327354541,0.1162277967544,0.0856179253515824,0.601250549643112,0.383335363992445,0.083237948222522,0.580358367545901
"gbr.227.9",0.230669093536101,0.38917986464134,0.674677458603487,0.321999299016081,0.305142077432492,-0.273905660481619,-0.52682082640108,-0.698749793040467,-0.0562484899570024,-0.207265763747718,-0.0737633839833076,-0.454929331281902,-0.455811376183477,-0.380721486565032,-0.383233419323331
"gbr.169.27",-0.215041284064144,0.0241064243169802,-0.371328549501441,-0.550167336026767,-0.0783427174227465,-0.00186342470827436,0.0235633990266631,0.381465775555995,-0.342070016052291,0.120469017496011,0.409662255071252,0.321447251495279,0.738588657481201,0.92323803831697,0.384767217734458
"gbr.114.4",-0.0321931036277231,0.604790573678641,0.261519413321335,-0.407733499241625,-0.0279487952636503,0.0750172545987369,-0.533593997601703,-0.273101020981175,-0.192713993047098,-0.0268136242016894,0.363800931392853,0.102847493158167,0.235010916581415,0.281914422971253,0.217066724872063
"gbr.174.15",0.314542608614018,0.248802412334166,-0.00448175125997304,-0.347045560319144,0.0209231194952941,0.208668536204751,-0.169666194647313,0.215524469743153,0.0992316125610467,-0.0114492205787208,0.063466841731075,0.239510049777473,0.266599988151049,0.322259883706263,0.307349129344963
"gbr.41.72",-0.119391244468944,-0.529795905871982,-0.00130801349095602,0.648812735910943,0.238289374754445,-0.138566191729744,0.3704389324932,-0.00317197430390389,0.0174688849885055,-0.011059044194638,-0.146668753711804,-0.621709247023157,-0.577022611246302,-0.310073568353386,-0.647384007690795
"gbr.902.2",-0.0648575116456314,-0.0679785886890071,-0.510166563669732,-0.374326417111649,-0.428777826185018,0.512031237902604,0.197347184476059,0.578648583864891,0.425197055928041,0.324245250778538,-0.0139493492482731,0.417091845036992,0.329850717687916,0.177121589574936,0.47519391451188
"gbr.23.77",0.375989983214437,-0.033395818250522,0.498785203637851,0.620257812526962,0.270120022422463,-0.43614620794465,-0.115918814403357,-0.53703485149742,-0.266799491509355,-0.479226737986257,-0.161224694700123,-0.490444311822579,-0.605049655773962,-0.535139910881547,-0.535382641276924
"gbr.174.25",-0.369503960854002,-0.0461880136337238,-0.358113649692273,-0.321264368773882,-0.310340119587046,0.202245606095133,0.12329426456309,0.200800889168093,0.184974984295029,0.528879026895528,0.146840458033543,0.250545941794035,0.260139118251569,0.151672329018526,0.215032710330844
"gbr.225.37",0.010101943825251,-0.551998766334499,-0.0815365531088193,0.58016019504821,0.0214868557739293,-0.107164171280435,0.450954067256924,0.0547592838962554,-0.0322575330169724,0.00150586475368932,-0.0235300593985414,-0.500140563898018,-0.510785298406859,-0.342006973780252,-0.545928669702394
"gbr.176.9",-0.173964951356823,-0.536578196582084,-0.685175651040988,-0.170439577901384,-0.361658188818985,0.411793276373558,0.596710927981616,0.741465949810105,-0.0875676887467068,0.0822599723256359,0.38589967702484,0.17538746457275,0.207468286973332,0.31931804815834,0.118911534275163
"gbr.3.129",0.590912007053667,0.0546084441103597,0.169757292748256,0.166325891449488,-0.14000302814679,-0.127372300214981,-0.048164930841446,-0.190910593017011,-0.0432909224651039,-0.201865291276163,-0.0699496209257136,-0.0717837794227412,-0.25024416662409,-0.310769196256403,-0.0744246819167952
"gbr.225.38",0.182601710248063,-0.161596078933059,0.316508754762899,0.576923003604164,0.0939175901918238,-0.445032135951051,0.0455437105039346,-0.396081066693852,-0.327670983197278,-0.468589003166582,-0.191136535818119,-0.401939652863276,-0.458890221485008,-0.411082795424182,-0.471931518241642
"gbr.157.16",0.397844537761807,0.511838660471737,0.884334590905307,0.222259962016988,0.519216405751882,-0.471194035680952,-0.647849231148611,-0.794140040808646,-0.498488375545492,-0.52129704945026,0.249343516726196,-0.455643535270391,-0.363715472088809,-0.147223714859511,-0.445094905150521
"gbr.154.37",0.216438024827496,-0.0376303998090132,0.203729814648526,0.203593580173412,0.0882805966551782,-0.309338535978308,-0.0489977362147108,-0.274260533548702,-0.273055660499592,-0.095945516663309,0.12577842404216,-0.332426035426936,-0.172141935011839,0.0182771614308293,-0.297769670558177
"gbr.25.25",0.799642813053847,0.073552188412263,0.197484046876199,0.0993321181766131,-0.099334185194061,-0.261098487332905,-0.0124871368816006,-0.252350052064552,-0.0232837855574248,-0.0593596610466102,-0.157668400165056,-0.00549833006527255,-0.160078598016927,-0.258888643475376,-0.0186253842490453
"gbr.246.12",-0.145331750433739,0.299713438422209,-0.179811443458726,-0.511472680558396,-0.332540121651589,0.305243943569991,-0.139602815317744,0.108228729677927,0.148131528941681,0.214550178793472,0.097256565835579,0.50682462498794,0.382396339117825,0.130042919193316,0.508088290158332
"gbr.45.14_gbr.45.15",-0.06755392367009,0.165437560392901,-0.379656743360778,-0.663634831234729,-0.298743839935798,0.18888477518768,0.0125382320912643,0.293715104013894,0.0932082896763314,0.160486382546528,0.020739404777457,0.868060293437595,0.687361403791677,0.281229904117565,0.7768540986499
"gbr.589.2",-0.188641920837397,-0.474150400950634,-0.0937508579514658,0.575789685380879,0.178194162456574,-0.206404359328159,0.348134370430695,-0.0144769354521027,0.247211017619013,0.113250065658369,-0.522934226210237,-0.306798976999069,-0.340146319599455,-0.384422928770223,-0.355405268511702
"gbr.39.1",0.210603546094342,0.67077218711505,0.738307735214585,-0.0226026123363547,0.379211222827592,-0.39990070818176,-0.717242051496007,-0.723613779345458,-0.266258836888815,-0.397571810428227,-0.0335264768603192,-0.0198536783192782,-0.0166264893792988,-0.121815479894052,0.0094529163666476
"gbr.447.11",-0.36018101486367,0.119810626303607,-0.278957114116627,-0.462137475408529,-0.0804106007298316,0.122516731461767,-0.0231685174899565,0.246783138397979,0.165348587861449,0.294397263662031,-0.0421377322772244,0.540214227492934,0.600861868714955,0.368300993962443,0.526714436278716
"gbr.160.46",0.539068915479975,0.772522663412138,0.6482814367414,-0.247241908834115,0.187490649772219,-0.181125279018601,-0.763964408959844,-0.528902763349503,-0.244262785342741,-0.471513538232241,0.145044630351056,0.171927794917635,0.109282393206886,0.0129455627908875,0.212986570778491
"gbr.46.83",0.125803150261662,0.439727401841446,0.746371114043692,0.255361579638227,0.536256250998583,-0.152246707100992,-0.603814939854371,-0.650798306188588,-0.301286405316237,-0.474791241987563,0.224393117241712,-0.501396133749787,-0.417955821875709,-0.193270901713772,-0.43618406772275
"gbr.25.120",0.274855673402175,0.544957956678514,0.18895524071081,-0.494163410673727,-0.203296811333505,-0.0159878678141505,-0.489759133665578,-0.170660717433529,-0.34118956920335,-0.0506230260601936,0.553044603346374,0.0662694920190916,0.331292261174361,0.506952886066874,0.209657930255178
"gbr.5.41",0.264408030819875,-0.129050867579382,0.23447547728173,0.442779931183431,0.129357058274909,-0.178363774164464,0.0457461598277677,-0.23377715672387,-0.0697630699017142,-0.17878800565167,-0.0875427978882032,-0.404329855149025,-0.418114760669774,-0.309448848646648,-0.38586640127035
"gbr.13.96",-0.0565298204964272,-0.0666935638055316,0.44188715747763,0.556010623815277,0.576666891580767,-0.287766241109325,-0.131455583588876,-0.3578366503441,-0.176974493866424,-0.271608314583853,-0.0161421238029673,-0.674521967010328,-0.484732379336165,-0.160257086318809,-0.623232713517884
"gbr.48.10",0.359646229424516,-0.0864221528079173,0.100702061479526,0.216501105196092,-0.0394579526563617,-0.0578765384521502,0.058746557430959,-0.104315170268115,0.0120453612686586,0.0969102663985186,0.0598498181739114,-0.350318625556706,-0.307144087753428,-0.162789224728872,-0.293024252584994
"gbr.199.5",-0.0282002008160567,-0.394488952704392,-0.0147126414927147,0.368766649447624,0.627978861569661,0.0959323884866446,0.295114864241028,0.136899292528595,0.0738990837122501,-0.188338412482236,-0.145399805844535,-0.227180260544224,-0.318103114385342,-0.207420665010203,-0.290481152365051
"gbr.82.25",-0.476030294371422,-0.100317569476035,-0.405821872941541,-0.229878798282418,-0.09931656555065,0.597291085572635,0.155375181280949,0.418161304617748,0.376813155954098,0.355404450149906,0.0529623718354787,0.187944165033944,0.152489578481471,0.091440880428567,0.206410269715331
"gbr.19.199",-0.329941336009511,-0.325602487659345,-0.0952472331720062,0.329557633126642,0.113081226547627,0.140855450780948,0.239772295599457,0.197994336433814,0.137095454948507,-0.0546548379998911,-0.156536143479682,-0.271524603752692,-0.274746125634582,-0.113148372149567,-0.302677290520464
"gbr.308.24",0.61062662276601,0.125626273504058,0.365291496222904,0.204792390127041,0.145719400105407,-0.247185231225921,-0.155549238611221,-0.321485044929292,-0.0503120990601114,-0.14205926788301,-0.129599995912896,-0.198255618776573,-0.254670499676249,-0.187338848454473,-0.17415663317291
"gbr.291.18",-0.194461337999556,0.387397676412189,0.188974059621201,-0.300351801717706,0.149920180110976,0.0379977194458938,-0.425242787765662,-0.165583841015943,-0.278332215612499,-0.14878183128928,0.3983515995568,-0.0357476873831607,0.235645240385728,0.416364759200985,0.0725493087783297
"gbr.197.42",-0.204908262545743,-0.821466047853551,-0.627636026498227,0.352306263847021,-0.184975128640334,0.118903513977834,0.91610419143312,0.570529805113609,0.520248363177316,0.517086843129172,-0.600050205637382,-0.0250843215810335,-0.156212961724494,-0.217082799762777,-0.102407012769908
"gbr.2.114",-0.0931723061211987,-0.0537782272655259,0.0056265715942475,0.102838625615638,0.065082493065657,0.226332647247085,0.0436637029315591,0.0194985798882627,0.108788572446963,0.25209753578434,0.205111052226241,-0.439673832779246,-0.300374237885416,-0.0039392572169184,-0.341144430403596
"gbr.37.127",0.316840480037592,-0.125753282565029,-0.101766556212433,-0.0629070936942024,0.0536198461975518,-0.0493632618222408,0.163996242344837,0.214748220825972,-0.0862760378382185,-0.09821990244904,0.00758965218424595,0.065681772824567,0.14251696484769,0.242750974402782,0.0853140272186742
"gbr.5.42",0.0507310898640976,0.0791405307252412,0.169541804546569,0.0694966141508982,0.12330584971311,-0.0997526715052543,-0.0336248534468783,-0.0870613605210893,-0.155096733897106,-0.250884816682037,0.086890656751251,-0.0251788334915395,-0.0293789617951609,-0.0186914342354284,-0.025506452208483
"gbr.156.44",0.172037700539263,0.399166071352949,0.290851124522299,-0.145879875837877,0.056146919494933,0.087844146868261,-0.36299041473601,-0.170551168259437,0.0844014003536738,-0.240788795615607,-0.0918620473077189,0.226378254439628,0.0253389869377974,-0.18178918266356,0.200394459939684
"gbr.130.1",-0.108753936577749,0.144313154466764,-0.346140442421819,-0.660367757142512,-0.193288486976437,0.173657023091699,-0.102066171910068,0.38840894527943,-0.368647745857407,-0.111308030403976,0.552687717982573,0.501618842414565,0.740179863455811,0.77514891494333,0.527014881152619
"gbr.46.62",-0.213187505543932,-0.512244708189445,0.0713674443724366,0.763656675441695,0.199942912799086,-0.182816163965799,0.351372173768114,-0.0869158336847568,-0.00949154763483208,-0.0830079270650394,-0.219134753564618,-0.657836427714543,-0.644961789089022,-0.43140282724203,-0.698092553318409
"gbr.95.20_gbr.95.21",-0.131873604847401,0.46850220991348,-0.167475562880613,-0.772499717100663,-0.421446881982164,0.161144557026548,-0.286785006125783,0.056932168139681,-0.102028911183208,0.277823518540638,0.424459002409956,0.560560237772787,0.672114574184551,0.479421741680972,0.629110911981927
"gbr.170.16",-0.0532541975957438,0.276859651680518,0.478367117396172,0.13941457562173,0.732051940348996,0.0105911881625403,-0.421929937136357,-0.369029692054913,-0.104071238832934,-0.331227523639945,0.0421087801728509,-0.244480910795735,-0.200724807909062,-0.0687384108919429,-0.218943062004281
"gbr.204.45",0.199740444123637,0.492572213991401,0.735899419879859,0.230527265192445,0.366792269591928,-0.215575227527599,-0.64326538836961,-0.653486290203704,-0.330034998949104,-0.551229051988091,0.189020471963387,-0.393578451341563,-0.34533968762277,-0.219682572623958,-0.319347310105614
"gbr.118.24",0.105357590501549,0.147888691606169,-0.387618737338302,-0.567204894630011,-0.242893819547946,0.542688945113576,0.0065896321806901,0.527874533099018,0.194067833693327,0.149045875257056,0.256714897558065,0.449102764507736,0.451530033229086,0.404395574728644,0.549757331097173
"gbr.184.55",-0.211564575320259,-0.388011342913649,-0.659227843122979,-0.169974484030648,-0.371880284379463,0.755919180031042,0.516817484010019,0.790690117461967,0.486295111740873,0.311261238558287,0.0381134114368546,0.255417365714454,0.0608142858268894,0.0014115552240309,0.245638779446932
"gbr.1.202",0.286890102804086,0.259831077239751,0.0832998194273729,-0.316914588561907,0.139284835034556,-0.0878987979334778,-0.161688450500804,-0.118821362253392,-0.0900756387410879,-0.0820601964970324,-0.00787610316018186,0.41414913440892,0.316398259653794,0.0915861838521775,0.39106480951104
"gbr.58.88",0.244446551973643,-0.124590698733632,-0.018787296228921,-0.00436836016001771,-0.0544470255639006,-0.453430115626053,0.173685071879606,-0.0016215213087958,-0.140474714135465,0.229160265559979,-0.115003910280537,-0.051028179384743,0.108643312359923,0.254862954332801,-0.0863043072781181
"gbr.154.17",-0.43224821475292,-0.515716808340522,-0.102533702866461,0.534874124574158,0.224700443447956,-0.064405752307646,0.426247744865944,0.0540553311472776,0.207061004113502,0.200950956297529,-0.362983471495811,-0.425177461894111,-0.39958057537678,-0.259742062002245,-0.47815844980749
"gbr.90.14",0.338031691301753,-0.482801757986836,-0.00739808258442839,0.613428729881185,0.138504582509378,-0.154942062517472,0.400245569875483,-0.0122908193186251,0.257597560713206,-0.0372857092774685,-0.543709860222737,-0.354298683865093,-0.57167669344902,-0.542788177078433,-0.424703618717065
"gbr.129.29",0.170525698836169,0.36382852165817,-0.110193472815807,-0.619303796480328,-0.24149721476714,0.139718535991401,-0.175869049440387,0.116421563366803,0.0340815827053819,-0.0506978171947399,0.0411642558611301,0.84192413746944,0.561962614072958,0.123900687627772,0.750124991908796
"gbr.1.129",0.276332367643241,0.102236697867053,0.129444896726202,-0.130033787922189,0.0821653321287018,-0.131607769279135,-0.10012646426146,-0.178430828804348,-0.148138941466917,-0.0258353453973871,0.164783352637109,0.128898337529418,0.0364417281752646,-0.0390982646233557,0.0624214739145346
"gbr.340.3",-0.218571629332109,0.136794303951343,0.067936750973648,-0.105952053321876,0.0846779591813609,0.120190121439944,-0.120195449152552,0.0268429691644511,-0.0371547202876389,-0.133689588769314,0.118897639441156,0.055844236875131,0.0662981290215983,0.0744227800594119,0.0502774895597426
"gbr.171.1",0.342805021058586,0.565885310842864,0.172852557314564,-0.562884868310124,-0.0899675699743346,-0.0578262311701772,-0.423534050384044,-0.201253250188909,-0.0812233689808108,-0.119081151625409,0.0671309155169173,0.689237020132894,0.473734963735464,0.100980433400781,0.634570319592158
"gbr.304.7",0.346903629545712,0.375809168448727,0.17354425665873,-0.262568261181949,0.000862606195517194,0.0135423819095601,-0.34379652423388,-0.127084028078494,0.0364601564756006,-0.142495556176284,0.0168328677143138,0.291846109558248,0.165905041010667,-0.0244107222595216,0.32956819930108
"gbr.6.186",0.127088082976701,0.268850275835821,0.0681276278913343,-0.309511261388862,0.0102540606965424,0.14545617827484,-0.256412879295097,0.0807125675418241,-0.257558958637589,-0.172909925877856,0.488481609675619,0.047839372346259,0.24853301524911,0.422258268378343,0.129799903582777
"gbr.173.14",0.065852153614353,0.0377691535758517,-0.374157770803535,-0.458835787007645,-0.371756864209112,0.310704813464086,0.152959537673229,0.338762765138398,0.237768849138368,0.102684255507455,-0.0546963971751245,0.753783869986233,0.390741233396887,-0.0232516356645853,0.641532001044957
"gbr.203.20",0.527776977447116,0.181195448037531,0.292905053285079,-0.0510742627872049,0.014823004927885,-0.333560169510423,-0.172220457185912,-0.313344323735045,-0.527654316700387,-0.306812495730997,0.380592208904032,-0.143039717571193,-0.0396805017701184,0.125583661258217,-0.128298854601969
"gbr.25.160",-0.446876891173926,-0.639366291381668,-0.636740840821344,0.039158297959123,-0.154874480996454,0.250386019896035,0.647598646949023,0.59778919418143,0.299148915517189,0.594258296124026,-0.00665781340750651,-0.063661431312401,0.0520147886483497,0.189543211374316,-0.0964637159943912
"gbr.1.175",-0.0299664387463954,0.00252739734082095,0.217824829081931,0.231456453127799,0.200122521968369,0.0972721094371987,-0.0110477438745612,-0.168582864868085,0.0288031322521116,-0.0196954846756302,0.0539870316717501,-0.398122117741927,-0.405912992672339,-0.215423766611256,-0.348415661018917
