"","Row.names","MMpink","MMcyan","MMyellow","MMblue","MMpurple","MMgreenyellow","MMgreen","MMred","MMsalmon","MMtan","MMmagenta","MMturquoise","MMblack","MMbrown","MMgrey","Co_female","Co_male","Co_winter","Pa_female","Pa_male","Pa_winter","RN_female","RN_male","RN_winter","Sk_female","Sk_male","Sk_winter","Sp_female","Sp_male","Sp_winter","ST_female","ST_male","ST_winter","TF_female","TF_male","TF_winter","ALL_summer","ALL_winter","ALL_female_smr","ALL_male_smr"
"4263","gbr.289.14",0.238179509574325,0.810092044195542,0.53779906018478,-0.425964771455961,0.124484565031048,-0.177556241680482,-0.715689049108467,-0.466154881839884,-0.243181304365871,-0.242817455384511,0.159758279893467,0.24033408028454,0.303715383466716,0.219284244371168,0.326831667614552,0.225757148521768,0.356771606356166,0.096810570219327,0.190497544247184,0.155288821411295,0.218158269922079,-0.303001102757875,-0.224777985464103,-0.36178129759697,0.0439194364757615,0.0371329070145994,0.0850567246773609,0.048383090252986,-0.0722329883672257,-0.0823271417231013,0.0125101271735333,0.0282431494801594,0.00270197775857649,-0.137519624326197,-0.168842145923514,-0.1431849463626,0.0955759265996889,-0.0955759265996889,0.0372126583848159,0.058508436446523
"4396","gbr.3.114",0.29928757251148,0.538840189019331,0.325756857158098,-0.323398379484739,0.0270626791201085,0.100864228113133,-0.499635927019161,-0.252745961688844,-0.010026230568816,0.0294031825935089,0.279072347335003,0.019599586018059,0.0557128371433577,0.0986492136089915,0.115451079334738,0.253061373076745,0.0343166435958747,-0.00971157801067296,0.0406707393487666,-0.0333242498299868,-0.0457856647848646,-0.285957376416516,-0.394842254942521,-0.307356649842266,0.236677715483249,0.138942154695531,0.0672297082892398,0.136575400509837,-0.00669692093271946,0.0635942485844206,-0.077834642465222,0.0537553592030543,-0.0424839882866387,0.0109269847510621,0.0714658280479432,0.0556921146266721,0.103303083137436,-0.103303083137436,0.145123998272321,-0.046399227537831
"4504","gbr.30.8",0.344873048360669,0.840361765580769,0.651270297675826,-0.315055658104442,0.139831615561194,-0.232948889177456,-0.781328255789152,-0.6550598484086,-0.126017808069356,-0.215206229551181,0.0490720313450099,0.24782314491988,0.125240178244873,-0.0858158029381989,0.26302805654734,0.398919006622083,0.454327618151906,0.063547741142642,0.0903095817339184,0.0476853285464902,0.0485631429006183,-0.286676053583036,-0.11759149654811,-0.562476455529362,0.0634099989551303,0.0423019062558446,0.0797373208609824,0.0168086413931663,-0.0365070054953321,-0.121418161583306,-0.000652826378425707,-0.00849749031431304,-0.0681072930909375,0.00799163629957318,0.0133996511838047,-0.104759632879427,0.315788909173465,-0.315788909173465,0.134031245789589,0.181737245243895
"4607","gbr.31.57_gbr.31.58",0.0693306480641263,0.748083498859342,0.305896233876175,-0.644611492482236,-0.0900750917847026,-0.087941570844641,-0.689347079846097,-0.345592884569924,-0.520603476796298,-0.220093677539325,0.632022649506224,0.320465329076311,0.510040415026835,0.48442415086059,0.383666245983888,0.100355115524764,0.172512764527575,-0.0881878508019641,0.19389914452543,0.276047243580683,0.106830453342184,-0.296129292875831,-0.16644039667549,-0.427877651359653,0.304429447094566,0.159217577317701,0.242292389507103,0.105294037918338,0.244526918465232,0.0458242469249258,-0.134125703428552,-0.0891446321120808,-0.174079968395996,-0.143697200036991,-0.115883717125092,-0.324460765463495,0.279485887713146,-0.279485887713146,0.0600719974429698,0.22203876160554
"4833","gbr.328.8",0.169169741674848,0.603549521685719,0.423907526993549,-0.406206101164045,0.0948833662660827,-0.259766181374298,-0.546904173705765,-0.423595745751524,-0.528414261410257,-0.131671165793116,0.535147469703829,-0.0179634399613298,0.306456079297634,0.487781760406738,0.0911011537793887,0.145088785201975,0.144661328223213,0.0124870026988949,0.167156538972633,0.0798128641434294,0.0678027978948389,-0.144543728263954,-0.238793920557802,-0.24910162824014,0.317834193000539,0.330943897909368,0.337982281958421,0.0215691921831553,-0.060946666984139,0.0683866373734542,-0.109525597004807,-0.122801905972332,-0.171214459568119,-0.217019154950352,-0.138360553557292,-0.264669927965493,0.0919239103548613,-0.0919239103548612,0.0834190951684805,0.0064945347949052
"4868","gbr.33.68",0.165905453285178,0.538964481125338,0.302215033513225,-0.219331559207278,-0.0952466681522993,0.251355134241772,-0.398956484889923,-0.213838504725651,0.401990498984812,0.122235044997052,-0.172633170980424,0.185093859896623,-0.074291003889657,-0.280523307465039,0.234840546354668,0.242516459878388,0.221045880972304,-0.0903226901387771,-0.0601581437830148,-0.113826954820563,-0.0333725942610014,-0.284678069325853,-0.288666339578614,-0.467726628575082,-0.0621362190429421,-0.0104149234433549,-0.040718954225293,0.00273353553422515,-0.0694611875978959,0.0485017960279129,0.214774605119209,0.166773866950073,0.235625587682221,0.0765920531957237,0.104607454299872,0.185398339866289,0.0764797099545498,-0.0764797099545498,0.0598958237327721,0.0153405358030233
"5291","gbr.366.2",0.140749257874427,0.65347201686864,0.597467799836008,-0.131546069392154,0.322901975016389,-0.087236523764634,-0.678430146370377,-0.479454632548888,-0.34263285839812,-0.532938706036338,0.226771948489709,-0.0355069216320048,0.022679538906291,0.0445801047194005,0.0469878002977668,0.296995919714716,0.3394337988435,0.260514403234124,0.168356802990274,0.126915278173818,0.0736742960815258,-0.263126594825218,-0.122981685837137,-0.230455883608339,-0.0519085054162347,-0.0690462761769289,-0.139013142073074,0.0285333169823314,0.161953105277328,0.122761629425275,-0.0503717603178044,0.000800483931200887,-0.0257181461933279,-0.263815571100616,-0.0684956547100163,-0.210440767622487,0.102719376203655,-0.102719376203655,-0.0625256149459927,0.170028652513285
"5292","gbr.366.6",0.231493334362385,0.753944629477872,0.264308695123401,-0.628772975501386,-0.0458016453419084,0.126279338011393,-0.622404044706666,-0.176412670764926,-0.168294338478617,-0.132002189672089,0.394546219670701,0.362855878618193,0.425692460437239,0.362881080802993,0.483498067022414,0.17358978001665,-0.0187496738080911,0.0170452404950371,0.334033482406615,0.142881583777913,0.181951524510264,-0.325258391515902,-0.24503013830927,-0.492691604511753,0.144851365304414,0.0585008512271629,0.00995290830080601,0.154794085209251,0.000727548396653848,0.115674382896097,0.0310609442029553,-0.0599991897066114,-0.013818200538349,-0.0447346622911417,-0.110432567673512,-0.078560788415111,0.128705773613928,-0.128705773613928,0.216372209265356,-0.0949757932432346
"5314","gbr.369.3",0.176293737818257,0.698248790093727,0.345532429697873,-0.408935900739652,-0.074822687877868,0.111816595081369,-0.635113888050377,-0.282106843476616,-0.149925028095434,-0.356727564248694,0.215940462544664,0.363720901289607,0.226063215789909,0.01754434145287,0.390457841300096,0.19088114527748,0.320635023883987,-0.0732882765291709,0.105863342556759,0.17069221636293,0.057575573518647,-0.24845036718446,-0.127417128750105,-0.483957646106937,-0.114087051020917,0.0513119264306929,-0.122612261626936,0.173598187333298,0.263369525286766,-0.0127628719669415,0.0299502149831316,0.150254269223897,0.05968318701139,-0.0841328848160446,-0.0900532139442949,-0.188761219539675,0.355449765161855,-0.355449765161855,0.0247737152319766,0.33634469894505
"5410","gbr.375.26_gbr.375.27",0.279691968818538,0.653330787543283,0.244910982176817,-0.510521976322496,0.00294330169160893,-0.026358273879631,-0.591530912990064,-0.197071184401777,-0.281616864591614,-0.247159266242798,0.298594631522579,0.364356652715956,0.490313229442992,0.390157865837332,0.474658574488958,0.157304542036248,0.0276490631077334,0.0591768616998196,0.360650631551202,0.336016220306486,0.261603918353956,-0.218497700254894,-0.261900142080924,-0.302481038641064,0.0051304089732249,-0.0231710459579709,-0.00385484502155756,0.0760540905601397,0.161395040852464,-0.119432651141407,0.0163754025477109,-0.0150927202494583,-0.117922197857889,-0.0639069323972745,-0.130423867236499,-0.221177226772383,0.209073787984564,-0.209073787984564,0.153897521508877,0.0522214973859638
