Sample:	Skf	Skm	Skw
gbr.9.100.t1_gbr.9.101.t1	3.287395662	2.656608908	4.278564574
gbr.23.24.t1	49.534564	43.37810498	55.59108636
gbr.278.6.t1	18.57656887	20.88374975	22.57629172
gbr.65.67.t1	3.419240896	6.562739655	5.667528638
gbr.147.15.t1_gbr.147.14.t1	4.515842796	5.098767224	4.935323138
gbr.103.26.t1	9.783332532	8.552654639	12.95917359
gbr.209.4.t1	115.0600813	125.6657871	66.33941544
gbr.18.39.t1	2.231138038	2.112776934	5.248830441
gbr.332.5.t1	53.66611004	96.36336502	43.01071937
gbr.4.10.t1	1.221986478	2.130280108	1.07059882
gbr.75.46.t1_gbr.75.47.t1	6.586115537	6.419456521	8.790340114
gbr.111.11.t1	1.871141221	4.531712597	2.213535993
gbr.63.13.t1	2.336199102	1.395129248	4.917226572
gbr.120.12.t1_gbr.120.14.t1_gbr.120.11.t1	2.816441464	3.289407647	5.526596092
gbr.441.3.t1	1.326635383	1.838136964	3.197691153
gbr.168.20.t1	7.012618	9.662008143	8.867714523
gbr.8.100.t1	3.145197069	1.707227772	3.140574607
gbr.139.75.t1	2.035972244	5.21710104	2.875794075
gbr.28.21.t1	19.24445043	21.13347549	21.6399918
gbr.358.20.t1	8.19827648	7.416463549	5.226272706
gbr.1.22.t1	5.134497615	7.911358847	7.856618825
gbr.81.178.t1	5.713038378	3.8332392	11.36822546
gbr.18.6.t1	48.84939145	45.54386184	56.91640095
gbr.46.67.t1	2.874711957	4.026482508	5.996532616
gbr.97.37.t1	88.5342747	82.1085264	108.2156585
gbr.163.42.t1	1.000227656	0.444836208	1.488696024
gbr.380.27.t1	8.305169611	5.050044854	7.134130297
gbr.215.2.t1	4.411590424	6.35891408	6.373868441
gbr.651.1.t1	10.05868259	15.94336745	17.23207911
gbr.215.4.t1	2.134907232	1.114788312	1.68624662
gbr.76.19.t1	100.9107193	67.27861342	95.4749722
gbr.41.83.t1	2.152605543	1.241250592	4.366486707
gbr.268.22.t1	15.99797701	4.862418068	8.989867295
gbr.494.3.t1	5.883707732	1.122671241	12.40412412
gbr.253.37.t1	6371.600745	2000.173165	250.2396395
gbr.358.22.t1	9.699103593	8.47196877	15.69782627
gbr.13.82.t1	68.95467159	47.54384117	48.32663119
gbr.27.25.t1	37.60671785	33.09391497	44.50515429
gbr.82.26.t1	279.4227087	198.147518	105.7947256
gbr.192.1.t1	7.821087779	5.893858942	8.101807035
gbr.213.23.t1	4.400143475	4.010002062	7.204637738
gbr.16.22.t1	107.8195114	19.98099111	42.02117486
gbr.44.53.t1	21.27543082	16.43503862	18.78760463
gbr.26.16.t1	2.497899711	1.549632174	3.717180938
gbr.405.14.t1	24.94268253	43.96521219	103.0340155
gbr.23.71.t1	332.7664805	111.147329	40.55816055
gbr.77.11.t1	1.042188041	0.786148202	2.214766796
gbr.7.87.t1	30.5170486	22.69754124	32.62241279
gbr.143.26.t1	11.01934276	4.784871954	9.54415565
gbr.612.1.t1	2.994220932	0.846276416	1.078519482
gbr.144.42.t1	76.45045865	61.60804366	81.65706067
gbr.162.23.t1	24.70296783	5.486722071	6.749013106
gbr.75.9.t1	400.4444435	337.4961572	284.2715727
gbr.17.89.t1	16.51336071	12.28728439	17.40870665
gbr.290.9.t1	68.90214309	58.30415769	69.68417875
gbr.335.8.t1	4.543104359	1.630080888	2.989336704
gbr.341.18.t1	6.769388972	2.811292951	4.036773169
gbr.31.3.t1	23.05787796	12.49178057	20.17884336
gbr.38.48.t1	2.089942297	2.070267215	3.140349157
gbr.121.6.t1	10.21369285	3.46033865	5.221476867
gbr.2.7.t1	2.873533268	1.831995496	5.218648535
gbr.271.14.t1	169.3279258	87.0493213	68.55063733
gbr.20.88.t1_gbr.20.89.t1	7.54484585	4.904024945	14.16226583
gbr.24.75.t1	6.389401104	4.626733344	10.25019357
gbr.282.19.t1	16.08193026	6.398737913	13.42814795
gbr.301.27.t1	12.39136494	2.353502446	4.266021963
gbr.410.2.t1	3.699303348	4.112223376	5.590347721
gbr.70.52.t1	9.024961366	8.831796049	17.76711288
gbr.146.14.t1	20.5767848	14.02356067	27.15046818
gbr.17.88.t1	208.234617	143.246897	166.9669019
gbr.173.14.t1	27.46504804	19.89664394	40.58703387
gbr.25.135.t1	2.445660738	1.778293092	3.436088442
gbr.187.29.t1	0.618634278	1.134176765	0.822989111
gbr.282.42.t1_gbr.282.41.t1_gbr.282.40.t1	8.021691804	8.215984246	8.677989136
gbr.81.70.t1	1.621264898	1.977814556	3.76101272
gbr.446.2.t1	792.2373149	501.734098	339.9455987
gbr.65.18.t1	2.088167513	0.719668875	4.496501021
gbr.407.6.t1	0.029427002	0.603978235	0.870999473
gbr.188.43.t1	76.69450028	49.57807703	33.44051935
gbr.81.209.t1	187.4708748	64.21285105	68.03197512
gbr.570.1.t1	10.40251533	5.321933775	12.29154458
gbr.589.5.t1_gbr.589.7.t1_gbr.589.9.t1	177.2564338	69.78902314	46.96943421
gbr.458.6.t1	15.95230398	12.14541395	23.26938997
gbr.3.36.t1	20.33353172	16.05808399	38.57567317
gbr.40.162.t1	6.231381757	2.07122028	8.124304969
gbr.64.45.t1	1.851876465	0.12067748	0.550976106
gbr.152.17.t1	8340.162112	3101.827398	428.7455795
gbr.319.8.t1	11.09991873	5.97475773	16.25487739
gbr.112.36.t1	3.46640903	0.347816592	4.290876683
gbr.387.6.t1	16.84765977	10.42568396	38.54994201
gbr.97.1.t1_gbr.97.4.t1	8.047757129	6.412294458	8.991327202
gbr.152.15.t1	18.42268605	14.31002974	1.459255517
gbr.219.25.t1_gbr.219.26.t1	32.95175912	30.86934812	35.31541773
gbr.29.8.t1	522.705904	311.0218646	36.75950457
gbr.46.46.t1	80.77682617	26.45195034	21.94462351
gbr.2.10.t1	2.738768755	1.477728389	4.460667059
gbr.210.26.t1	114.477004	73.1921958	135.2842456
gbr.29.11.t1	10.83750191	6.77303643	9.536195265
gbr.74.35.t1	4.358523477	2.443064975	4.169015375
gbr.271.17.t1	6818.936609	2636.026413	242.5618103
gbr.2.24.t1	261.7594167	168.912664	378.8585873
gbr.46.47.t1	1.471389946	0.286193578	1.114995856
gbr.79.46.t1	15.46133165	10.97364031	11.89867332
gbr.225.23.t1	1.823022292	4.141644115	2.79798533
gbr.196.40.t1	68.08632444	60.4980008	50.84386984
gbr.219.16.t1	4.939925371	4.110769083	7.540175269
gbr.171.1.t1	12.53755396	10.42545453	19.74971251
gbr.98.84.t1	40.93534993	34.93554864	46.05970695
gbr.1049.2.t1	7.81237425	5.640815591	12.22672571
gbr.225.30.t1	8.506656917	4.536813977	3.826302458
gbr.110.67.t1	53.46536644	14.67216715	5.517742786
gbr.130.28.t1	14.7969789	8.849958219	21.68297826
gbr.356.11.t1	23.70111272	23.41258586	22.04792194
gbr.423.6.t1	3.022376404	2.038625798	3.507209547
gbr.4.9.t1	20.01732295	7.03104116	17.53587157
gbr.57.45.t1	21.8721287	7.353222438	13.85413092
gbr.152.16.t1	1660.523851	805.176851	38.25277773
gbr.12.122.t1	5438.114142	3168.904719	711.8667836
gbr.59.68.t1	73.3190171	55.62671206	14.58663235
gbr.157.27.t1	44.80335016	11.67605592	17.03070043
gbr.5.114.t1	5.854120937	2.601739288	3.697146331
gbr.304.9.t1	549.3615124	225.5952296	75.54143193
gbr.174.21.t1	3.817835513	3.139858059	7.078918974
gbr.82.27.t1	229.877727	201.661842	71.30401848
gbr.104.23.t1	506.4362176	272.9434794	56.89899403
gbr.188.38.t1	2.644790501	2.401810813	3.551953227
gbr.43.22.t1	32.60556219	14.43785749	24.90577451
gbr.2.237.t1	1.158922734	1.821543784	2.46856918
gbr.106.26.t1	1.69609073	0.792706261	0.933513246
gbr.44.59.t1	7.60399311	3.452663254	8.455385733
gbr.76.98.t1	11.44185367	7.78377287	12.12498085
gbr.2.172.t1	3962.640875	1753.228775	697.2184122
gbr.75.76.t1	1.649496241	1.402597867	4.364144823
gbr.217.31.t1_gbr.217.33.t1_gbr.217.34.t1	10.67570848	7.373022496	14.37020519
gbr.15.99.t1	6.749684435	3.871882588	8.954474027
gbr.2.184.t1	0.485396769	0.359178192	0.310481888
gbr.12.121.t1	0.679169326	0.510385175	0.188649702
gbr.253.36.t1	7.173702757	3.685993485	1.674664286
gbr.356.3.t1	4.796659217	2.266076932	2.230641601
gbr.3.43.t1	253.5949318	123.7300442	167.0687501
gbr.485.3.t1	8.818237083	5.471043387	10.99881309
gbr.191.45.t1	2.083460392	1.769494943	3.445805764
gbr.17.50.t1	14.31342932	8.811896285	12.21157262
gbr.73.36.t1	38.70585558	24.95870727	21.16167385
gbr.119.30.t1	5.4136813	4.403874456	4.673914895
gbr.1.150.t1	3717.573781	1769.833376	223.1715805
gbr.149.50.t1	11.79687928	8.198186359	4.719365749
gbr.213.20.t1	21.58614334	8.970777876	14.21815583
gbr.56.83.t1	5.946721854	7.048812962	3.417671654
gbr.189.13.t1	85.6604928	67.88484829	73.8555385
gbr.155.3.t1	21.72450451	18.07069001	29.62967178
gbr.31.10.t1	7.344390635	7.620030744	12.11132806
gbr.177.20.t1	29.32111798	26.91440826	40.21739949
gbr.48.13.t1	99.7404101	63.97059981	47.03853147
gbr.21.6.t1	75.04015354	24.74571068	31.43707129
gbr.44.103.t1	8.624008574	5.522431374	3.718545934
gbr.9.10.t1	18.75121151	14.64534839	21.70118579
gbr.383.1.t1	80.11786875	75.64342043	76.44461713
gbr.173.25.t1	9.53050373	5.398126629	5.1379537
gbr.48.32.t1	127.1764498	80.99275339	133.3750937
gbr.30.39.t1	4.45822493	4.396671246	8.938637046
gbr.570.2.t1	5.744979998	6.959133766	11.23595861
gbr.76.104.t1	3.612468402	6.440781002	6.467057988
gbr.76.105.t1	46.02312529	23.38746836	3.332971437
gbr.90.40.t1	575.8927469	286.0682935	283.1632384
gbr.239.23.t1	15.88930171	12.86273284	18.44053413
gbr.340.13.t1	0.453754232	0.559453582	0.520135049
gbr.157.28.t1	7.077118069	1.413837691	3.931998973
gbr.23.8.t1	3621.781869	2079.508837	483.6768383
gbr.271.11.t1	2.184280982	2.526998445	4.888787612
gbr.24.26.t1	4.669130206	2.033842035	1.500265796
gbr.896.2.t1	188.572933	164.5029536	64.2964458
gbr.391.15.t1	5.622984304	2.083932614	1.601241944
gbr.83.29.t1	8.296296573	8.592048266	18.04791581
gbr.106.41.t1	11.67320987	9.137897485	2.216663988
gbr.221.74.t1	7.373373982	1.355200369	2.81119894
gbr.319.26.t1	23.7817645	18.55743737	30.17668663
gbr.110.6.t1	15.02112263	6.031179343	6.487186652
gbr.265.24.t1	1229.555555	1221.129885	564.2395279
gbr.1.189.t1	35.62620749	31.62782279	44.70424269
gbr.25.124.t1	173.0610385	57.14051846	24.81780892
gbr.157.8.t1	49.8844944	43.51464482	84.63006736
gbr.29.32.t1	3.402051523	2.283967591	6.391230757
gbr.142.75.t1	4.9679363	3.668045134	3.174016312
gbr.490.1.t1_gbr.490.3.t1	2.755646537	1.390712397	1.446007324
gbr.335.6.t1	1194.932215	762.0307567	791.6069036
gbr.98.20.t1	4.204957364	3.494876359	8.219245502
gbr.422.16.t1	14.54801891	7.411295688	18.69673283
gbr.296.20.t1	16.10342504	11.12882104	19.3118545
gbr.66.34.t1	3.146336029	1.729746173	3.831894485
gbr.120.36.t1	1.879656892	0.627247285	1.410740552
gbr.180.28.t1	2.28916811	2.29705578	4.062551991
gbr.24.23.t1	1.562642209	0.832955692	1.242125748
gbr.285.1.t1	10.37363152	8.571961532	14.19280434
gbr.17.134.t1	131.222438	86.17161148	88.74173022
gbr.37.40.t1	0.665707971	0.246253242	0.497336222
gbr.157.46.t1	163.6664734	132.1889563	102.5681148
gbr.169.21.t1	33.43060734	38.29522839	46.04483253
gbr.272.18.t1	66.94382993	68.73233364	83.60397171
gbr.142.42.t1	540.1573582	401.8215645	672.8085612
gbr.232.1.t1	10.30001563	8.840435197	19.29937566
gbr.271.27.t1	0.763967289	0.3761529	1.153611973
gbr.321.5.t1	1.413702264	0.636425648	1.626413921
gbr.185.26.t1	24.3104729	20.76219607	23.40000901
gbr.28.52.t1	10.47948317	9.811584677	12.54189569
gbr.237.23.t1	5.410555627	4.872050494	12.12372012
gbr.76.36.t1	9.903198585	4.853626894	8.242084139
gbr.128.47.t1	7.401436179	5.325679208	4.696577478
gbr.58.104.t1	44.77769785	25.39798061	45.21503927
gbr.154.22.t1	520.0797545	448.7707833	414.0224798
gbr.4.26.t1	4.593187959	4.217270318	5.846768426
gbr.10.104.t1	8.651893502	5.389781821	16.42786995
gbr.658.2.t1	82.14124395	80.73107517	23.09203787
gbr.246.10.t1	0.514758286	1.183282942	1.199400163
gbr.28.66.t1	22.93151113	16.48642759	17.74843692
gbr.567.17.t1	2.009554781	1.906471029	2.616922765
gbr.14.136.t1	0.142365402	0.358189878	0.141314149
gbr.55.62.t1_gbr.55.63.t1	7.2918843	7.25013811	11.1004664
gbr.37.9.t1	3.200162108	1.658354532	4.589287985
gbr.60.74.t1	6.696019832	8.296490117	16.38769826
gbr.44.19.t1	4.949375038	7.330687646	9.073921583
gbr.71.22.t1	1.128280501	1.231569618	2.530388629
gbr.9.4.t1	7.588149124	4.807589981	6.105754537
gbr.43.60.t1	3.395589784	2.248340767	5.506888027
gbr.142.68.t1	10.76789595	14.89146364	14.52554288
gbr.76.66.t1	1.689258218	1.318491835	1.394320617
gbr.11.115.t1	315.4284763	248.9149422	355.2901856
gbr.10.31.t1	2.629683104	2.237154016	2.653205261
gbr.358.28.t1	7.952880169	8.993585969	12.58461186
gbr.173.26.t1	2.159815497	0.78499917	1.739518926
gbr.279.1.t1	1.126392319	0.441687884	3.367945278
gbr.289.13.t1	61.44068131	35.24566807	34.19523797
gbr.13.26.t1	6.609981011	3.751254758	7.159293507
gbr.58.223.t1	2.033779355	1.809308351	2.395527313
gbr.131.23.t1	1.818476935	1.166868937	2.796521228
gbr.10.1.t1	10.94116983	13.68342992	21.80358473
gbr.12.68.t1	12.57012189	7.895339526	13.00114689
gbr.3.115.t1	31.49997834	20.1626935	16.9214643
gbr.2.104.t1	61.7658888	38.62466832	91.00250524
gbr.252.25.t1_gbr.252.26.t1	3.407958398	4.053548588	5.837104121
gbr.37.81.t1	1.902789323	1.999934646	1.819410178
gbr.90.146.t1	42.39928871	28.91649738	58.22548895
gbr.560.3.t1	4.881998431	2.463929959	2.395216483
gbr.4.43.t1	2.307925027	2.019476075	1.639104314
gbr.6.197.t1	17.89200804	18.11337896	13.63443631
gbr.118.10.t1	5.601354603	6.653533306	10.43786184
gbr.790.1.t1	2.232242748	1.133617785	1.078027806
gbr.81.135.t1	4.873675611	4.089876081	7.219681418
gbr.347.28.t1	3.394792881	2.721171965	5.592806054
gbr.164.5.t1	1.124413357	1.237312442	2.309495976
gbr.200.18.t1	0.657608987	1.637001998	1.520948371
gbr.233.18.t1	14.8762511	14.63400485	14.34851489
gbr.132.6.t1	49.69907973	37.69144829	50.16165597
gbr.283.21.t1	32.11167205	30.60711805	25.26751402
gbr.285.27.t1	4.285950458	6.980523036	9.001253242
gbr.424.5.t1_gbr.424.6.t1	3.054981861	3.570044419	3.494960952
gbr.153.23.t1	4.818640176	2.394382171	8.062805429
gbr.345.14.t1	10.00478827	13.63100484	12.28061317
gbr.16.83.t1	0.550486983	0.326807349	0.951543532
gbr.318.29.t1	15.93639819	8.296760909	14.01025579
gbr.48.34.t1	109.3402338	83.71394813	112.3018709
gbr.63.70.t1	50.88498376	62.38198632	76.39418627
gbr.14.121.t1	29.59166051	21.18239827	39.58358011
gbr.380.28.t1	145.856991	171.1939592	90.93703241
gbr.200.8.t1	2.992381076	2.287680428	5.255362159
gbr.406.2.t1	7.776070479	5.976950119	13.05422582
gbr.10.3.t1	1.820199495	2.713963802	3.357918606
gbr.110.59.t1	5.810233742	4.6416017	10.34605813
gbr.188.4.t1	14.05336299	16.10764421	29.44436059
gbr.87.4.t1_gbr.87.5.t1	4.691125972	3.507000877	5.896108369
gbr.418.2.t1	85.3380248	67.53465132	13.66884563
gbr.74.12.t1	3.105024058	2.393630761	5.350698898
gbr.63.8.t1	841.4306159	713.5471981	743.7316904
gbr.32.95.t1	45.14909771	57.28102275	46.46315907
gbr.99.34.t1	1.318855716	0	1.572459612
gbr.118.13.t1	3.742470406	4.415378124	9.195037743
gbr.135.15.t1	5.333165284	6.071020132	12.62338542
gbr.34.39.t1	2.812031342	3.36053524	7.619637478
gbr.287.31.t1	3036.083759	2507.705713	5782.876926
gbr.6.240.t1	21.45203218	17.96264465	23.66870274
gbr.33.87.t1_gbr.33.88.t1	8.688366847	6.896081557	16.09381601
gbr.523.2.t1	76.14978997	63.72350182	39.76312411
gbr.82.24.t1	5.049814734	4.489423694	11.2667691
gbr.207.31.t1	113.7013654	118.1980374	137.1111997
gbr.171.3.t1	20.34694902	19.47223564	24.8695455
gbr.222.14.t1	196.1903577	160.7199951	265.6060671
gbr.276.24.t1	0.874421474	1.939444863	2.245991099
gbr.418.13.t1	243.6891485	110.1973431	79.14622879
gbr.250.12.t1	6.379128302	3.252615663	5.127484943
gbr.126.21.t1	19.4834379	28.57355704	19.51643955
gbr.181.27.t1_gbr.181.26.t1	4.048554033	3.700043326	7.587714504
gbr.128.19.t1	121.7882181	85.7663735	109.5072301
gbr.26.86.t1	14.49985754	8.743297136	18.1325995
gbr.535.6.t1	4.227025879	5.426451912	8.004271319
gbr.182.11.t1	20.85878952	19.73574453	31.80271977
gbr.3.69.t1	4.375923102	7.348329859	7.935955935
gbr.107.28.t1	59.59364762	43.21937089	56.74140527
gbr.182.55.t1	9.997280386	10.42628042	8.365280534
gbr.380.4.t1	3.457003794	2.773018168	4.185009978
gbr.5.104.t1	1.469078705	1.436569568	1.871061814
gbr.4.12.t1	35.0077011	25.61717919	25.57826161
gbr.61.6.t1	2.657741074	1.503281671	3.907674874
gbr.178.39.t1	4.140688118	4.969175009	6.276294872
gbr.230.39.t1	21.17740757	15.88694427	24.218289
gbr.32.21.t1	5.559190082	5.887558247	9.423996318
gbr.56.26.t1	1.906885319	1.641530983	2.690914962
gbr.172.3.t1	243.8897498	284.0940907	108.3966336
gbr.72.82.t1_gbr.72.83.t1	6.148468246	7.701019059	7.738273758
gbr.467.2.t1	19.83111937	12.32069633	28.50509848
gbr.80.34.t1	6.234767943	9.485576786	15.43707537
gbr.85.41.t1	6.142293404	5.720917432	10.9397807
gbr.512.11.t1	1.723941985	3.397849306	2.145335551
gbr.81.103.t1	33.26815605	31.38098623	36.43544448
gbr.32.49.t1	10.91313628	11.44436839	9.314069138
gbr.35.26.t1	3.988219807	6.287802056	5.855683446
gbr.553.9.t1	49.0199755	43.51843586	35.07051977
gbr.367.8.t1	1.489057967	2.074946978	1.929771938
gbr.311.4.t1_gbr.311.5.t1	4.89372456	3.907432135	5.719086088
gbr.232.21.t1	0.855783351	6.299846198	0.644260325
gbr.509.6.t1	2.867130182	1.962062034	2.780978557
gbr.318.23.t1	2.67686312	2.32714408	3.591014286
gbr.28.22.t1	103.0249975	111.6132063	73.94164158
gbr.111.51.t1	217.0713736	163.7020481	255.655655
gbr.112.29.t1	35.22991614	49.84181729	33.08737986
gbr.492.4.t1	4.790873058	4.819555861	12.10600357
gbr.208.13.t1	0.97114093	2.109572758	2.153355147
gbr.67.16.t1	1.809337313	2.00702757	3.249422321
gbr.274.23.t1	45.11809792	35.45016087	62.41905736
gbr.72.29.t1	63.53770376	36.02108971	52.15363218
gbr.72.62.t1	1.356293419	1.117924556	1.268820991
gbr.88.4.t1	14.45964497	14.83546211	17.24716527
gbr.276.23.t1	4.82347733	2.91443341	6.104946167
gbr.475.4.t1	12.6516589	16.9099862	25.65489811
gbr.131.29.t1	0.307971787	1.076367513	1.044903435
gbr.45.19.t1	29.75026867	25.30597141	35.03771019
gbr.131.25.t1	45.26940632	42.7077086	46.16345764
gbr.147.5.t1_gbr.147.8.t1	40.81100754	35.79174863	46.57477554
gbr.195.6.t1	1.229739284	0.929888194	1.158653609
gbr.48.30.t1	139.8358512	119.686432	160.4861925
gbr.3.101.t1	3.389515691	1.648128267	5.846519128
gbr.241.29.t1	19.37389447	16.06532545	19.39388843
gbr.35.105.t1	21.06564908	14.09595978	17.00875095
gbr.98.5.t1	29.56972051	18.66776234	24.09403061
gbr.1.7.t1	11.89556178	11.37620355	15.77603902
gbr.30.76.t1	1.925234737	1.684469359	2.991132202
gbr.19.61.t1	4.716399211	5.845423861	6.715534356
gbr.198.17.t1	0.403383861	0.17999403	0.866792889
gbr.49.20.t1	3.69180349	3.106780875	5.365308106
gbr.15.48.t1	1.490489371	2.539204851	2.360705802
gbr.38.36.t1	1.398084878	2.269741589	1.873822468
gbr.19.2.t1	8.06995631	5.739615062	11.9785035
gbr.434.2.t1	8.120901728	12.19588346	21.15598062
gbr.25.101.t1	124.4788617	121.3490247	112.2060131
gbr.737.2.t1	0.394972254	0.031322023	0.852942247
gbr.315.10.t1	1793.214128	1278.025863	1134.185242
gbr.320.10.t1	27.89779155	36.24731342	49.60526815
gbr.38.83.t1	176.3255814	184.6563342	89.06398975
gbr.473.7.t1	6.972131848	8.164725303	13.02642525
gbr.614.1.t1	19.13234006	6.25256009	0.654737527
gbr.298.9.t1	1.108379788	1.098035072	1.629813707
gbr.98.62.t1	17.17948884	21.13693903	22.71365058
gbr.234.8.t1	29.44077858	29.76355551	36.01650099
gbr.260.9.t1	4.764190686	2.905322138	10.17318862
gbr.57.20.t1	93.97757036	72.79354413	97.74396665
gbr.58.216.t1	16.27335979	19.40084215	11.10642371
gbr.31.11.t1	9.420063796	6.499150885	10.13338239
gbr.16.88.t1	5.800872245	5.215235748	10.96884481
gbr.174.13.t1	38.402821	42.68961783	31.09231171
gbr.26.15.t1	5.0253985	2.535571363	6.552473589
gbr.40.38.t1	823.1781948	800.2620201	431.5716446
gbr.19.34.t1	0.583255917	0	0.794367229
gbr.287.24.t1	23.34506768	21.93808521	27.23509699
gbr.276.27.t1	2.884427673	3.670720491	3.799249975
gbr.560.4.t1	4.548304146	3.437032173	6.237550442
gbr.436.7.t1	3.071123422	3.770728829	4.089088005
gbr.72.117.t1	69.87414653	66.88236749	78.66158561
gbr.35.99.t1	25.88763677	36.78024936	25.43189708
gbr.76.92.t1	16.49070034	13.92390611	25.632501
gbr.129.22.t1	2.768329464	2.342853359	2.146040251
gbr.393.3.t1_gbr.393.4.t1	114.2581248	103.3927842	124.4148497
gbr.100.16.t1	8.26497593	1.781050526	3.109720082
gbr.248.15.t1	24.72971529	22.65745469	32.40097492
gbr.47.2.t1	8.814721043	15.88682453	9.763491951
gbr.49.47.t1	63.79194375	69.07749454	93.29385259
gbr.139.59.t1	4.402026199	4.154561585	5.416218427
gbr.112.17.t1	60.64504678	54.16877919	60.58659627
gbr.167.34.t1	1.44532874	4.533348676	0.387950481
gbr.76.102.t1	21.31899977	17.31651919	22.56843819
gbr.363.6.t1	7.746485747	7.033580178	7.113342543
gbr.17.119.t1	2.304837435	1.917000098	6.055610403
gbr.319.9.t1	9.968080152	8.678356001	8.600521665
gbr.6.64.t1	2.223226107	0.793041043	0.415626061
gbr.29.7.t1	4.131937693	4.538663968	1.397590922
gbr.74.34.t1	8.383186365	5.571496847	4.020055112
gbr.13.78.t1	2.149565046	4.463930971	3.435244918
gbr.65.62.t1	19.61481045	14.30495234	19.03852197
gbr.133.38.t1	7.520423666	12.12260426	15.96136744
gbr.7.106.t1	5.566132326	3.902648754	8.643855549
gbr.49.38.t1	217.0337332	123.5315373	173.1606521
gbr.510.6.t1	32.89192944	28.92119842	36.02614403
gbr.60.36.t1	60.98471297	51.18257871	69.30207631
gbr.447.33.t1	41.85180533	29.33127972	25.54970395
gbr.208.19.t1	5.978671282	5.729155444	3.241088912
gbr.233.7.t1	20.72419801	14.86468686	27.66115193
gbr.370.26.t1	9.177971503	7.375754066	14.81031066
gbr.140.36.t1_gbr.140.37.t1	84.88220899	50.38826407	77.41203187
gbr.55.60.t1	31.74569793	26.61598136	56.45905015
gbr.2.97.t1	5.652432668	3.683125859	9.117512524
gbr.46.33.t1	4.574595543	9.1389616	9.605901635
gbr.394.10.t1	16.54504769	10.88208537	23.33829221
gbr.72.85.t1	32.48557785	18.49810898	41.0031908
gbr.36.44.t1	55.97676111	34.42526082	81.22761599
gbr.2.186.t1	112.5997931	99.1767255	38.10583777
gbr.34.77.t1	16.17186065	10.86383645	5.006280873
gbr.154.21.t1	211.7128559	130.0214677	195.9304654
gbr.139.56.t1	48.89032511	19.92578937	23.52851388
gbr.374.5.t1	13.28892041	8.345744334	9.831306715
gbr.4.53.t1	15.41892926	11.33824034	7.325487379
gbr.261.15.t1_gbr.261.17.t1	7.539781065	4.326747752	9.995114787
gbr.107.24.t1	35.50356145	23.25416853	54.14148572
gbr.41.49.t1_gbr.41.50.t1	6.580936049	4.736997913	11.0454934
gbr.283.40.t1	7.200072275	7.471470102	15.77681075
gbr.151.8.t1	6.086914874	8.063804607	14.46303521
gbr.81.81.t1	60.72026439	32.3256344	23.30362439
gbr.135.42.t1	17.98733779	14.41814587	17.57389465
gbr.154.12.t1	107.5061732	70.38774178	87.49837278
gbr.16.27.t1	85.87222515	84.52561021	55.88832578
gbr.35.18.t1	863.0207085	492.9324739	366.2391658
gbr.28.63.t1	18.2707725	12.53769155	30.10579531
gbr.435.4.t1	17.66143011	13.44894291	19.169928
gbr.367.14.t1	3.21451745	1.676775901	2.955572315
gbr.104.21.t1	10.72829545	5.015165279	6.078028954
gbr.37.93.t1	28.69578438	23.64760774	10.49076091
gbr.134.8.t1_gbr.134.9.t1	32.00562607	18.35712273	28.77609691
gbr.151.26.t1_gbr.151.22.t1	25.03681472	19.33583043	18.45766002
gbr.164.22.t1	373.5925355	166.374779	215.040527
gbr.74.16.t1	1.545669115	1.365658728	3.161796269
gbr.659.5.t1	1.965216695	0.909991726	2.044799608
gbr.2.196.t1	18.09828474	11.15521168	8.403965418
gbr.39.38.t1	23.32381746	18.9937865	24.83337414
gbr.45.7.t1	5.744867675	3.78310559	5.438940972
gbr.171.2.t1	317.2498071	233.4441029	236.4047185
gbr.156.3.t1	7.648088956	7.070001457	15.26057298
gbr.58.220.t1	1.957426571	4.349362516	3.38559703
gbr.257.19.t1	48.47676593	27.48508222	60.60245241
gbr.41.74.t1	2.241440028	1.406868283	2.577093255
gbr.120.44.t1	15.77697373	11.59354988	16.23304988
gbr.196.10.t1	150.3701173	98.14502359	88.99776087
gbr.314.25.t1	688.1473496	439.6967389	75.22022024
gbr.525.11.t1	4.625962475	3.416271875	9.044061485
gbr.334.11.t1	38.5841965	27.59351124	37.58195906
gbr.134.4.t1	10.11108835	5.4759432	7.623943613
gbr.90.139.t1	20.78742254	14.8925425	15.42824489
gbr.254.25.t1	170.5747741	186.667848	52.24513362
gbr.88.49.t1	13.26390038	15.05639802	23.08746275
gbr.415.14.t1	8.577813668	7.226700218	14.07842335
gbr.80.4.t1	49.86760897	30.10450521	29.40698808
gbr.1.211.t1	63.83978603	60.49540752	58.08610152
gbr.47.62.t1	25.07574573	18.1026158	17.99486505
gbr.480.9.t1	1176.801466	2335.420428	5993.73304
gbr.202.18.t1	37.51604814	32.05957621	37.81933244
gbr.58.114.t1	9.570603679	2.932571439	4.61945227
gbr.129.29.t1	22.34970802	15.99140971	35.37512784
gbr.17.79.t1	1.469979821	0.813388183	2.512763117
gbr.19.1.t1	13.55685445	15.77609248	18.23276532
gbr.3.68.t1	14.30621111	12.07312218	24.74348539
gbr.1.39.t1	1.263616111	1.30753185	4.582276355
gbr.361.2.t1	0.548570045	0.587334091	1.141302011
gbr.14.126.t1	2.076330135	1.642561812	2.522155147
gbr.81.106.t1	1.170883841	1.035273472	2.022482691
gbr.117.19.t1	2.151365759	2.88482366	3.697249517
