Sample:	Cof	Com	Cow
gbr.173.26.t1	6.261047651	0.780722487	0.098837029
gbr.279.1.t1	0	0	0
gbr.289.13.t1	3.500485401	4.860701454	3.636645587
gbr.13.26.t1	3.571818351	1.514846501	0.569558924
gbr.58.223.t1	0.701987477	0.471271556	0.241652296
gbr.131.23.t1	1.479475388	0.22726531	0.167079582
gbr.10.1.t1	6.616229281	2.525773184	3.623297994
gbr.12.68.t1	4.209109873	2.80049227	4.040227655
gbr.3.115.t1	30.17103845	18.18523013	4.257410857
gbr.2.104.t1	97.32681217	63.34223991	25.3978683
gbr.252.25.t1_gbr.252.26.t1	3.961320993	1.128863518	0.832127432
gbr.37.81.t1	3.407268195	1.300704969	0.781044699
gbr.90.146.t1	30.3062986	25.22748709	17.83170246
gbr.560.3.t1	3.536969901	1.502918462	1.639925006
gbr.4.43.t1	1.910371629	1.654398956	0.408876139
gbr.6.197.t1	4.184396664	0.668284812	6.345570436
gbr.118.10.t1	8.241008093	4.733328642	1.787888864
gbr.790.1.t1	0.335948336	0.052677753	0.346257102
gbr.81.135.t1	6.750095236	1.924739342	0.740428233
gbr.347.28.t1	0.782602977	0.748335802	1.026499074
gbr.164.5.t1	0.144733391	0.247485051	0.498910263
gbr.200.18.t1	0.722952589	0.43113543	0.230689541
gbr.233.18.t1	9.719045575	4.390882911	2.489055475
gbr.132.6.t1	38.89201604	36.25445989	29.2029142
gbr.283.21.t1	9.682657278	2.309780426	8.071167032
gbr.285.27.t1	1.828920307	1.740112119	0.592287687
gbr.424.5.t1_gbr.424.6.t1	1.402017061	0.528439832	0.571200645
gbr.153.23.t1	2.870077405	0.130547989	0.949558434
gbr.345.14.t1	38.28806593	3.378162873	19.52974931
gbr.16.83.t1	0.153306504	0.075112109	0
gbr.318.29.t1	34.27540043	12.61555832	1.467751223
gbr.48.34.t1	58.15047903	53.21007907	26.1992965
gbr.63.70.t1	37.1004117	39.12123228	19.77628163
gbr.14.121.t1	12.06173174	6.4150017	5.469320901
gbr.380.28.t1	75.24182668	27.84187943	66.43998054
gbr.200.8.t1	1.825393633	1.357922501	0.407485321
gbr.406.2.t1	3.044290012	2.840466852	1.446946998
gbr.10.3.t1	1.344852752	0.320232663	0.073008106
gbr.110.59.t1	2.746102981	0.902858968	1.36193478
gbr.188.4.t1	2.509527456	0.604684605	0.379243367
gbr.87.4.t1_gbr.87.5.t1	5.494465271	1.300834097	0.836584284
gbr.418.2.t1	77.94555206	16.30131558	51.08188792
gbr.74.12.t1	5.768908511	1.552063973	0.82542605
gbr.63.8.t1	22.05467377	16.6588528	40.08803963
gbr.32.95.t1	37.15794842	37.11649532	24.08713345
gbr.99.34.t1	0	0	0
gbr.118.13.t1	1.375217283	0.468794489	0.561106997
gbr.135.15.t1	2.547878302	2.818675418	2.497126362
gbr.34.39.t1	3.501854648	1.904707637	2.037984031
gbr.287.31.t1	4244.775474	2368.115923	612.9803998
gbr.6.240.t1	26.84418814	15.00332738	10.69498103
gbr.33.87.t1_gbr.33.88.t1	11.98025312	2.307349272	3.354503756
gbr.523.2.t1	24.10105746	15.7470958	6.022847255
gbr.82.24.t1	5.497231728	4.702777399	0.776598521
gbr.207.31.t1	111.0639189	69.02472973	112.638127
gbr.171.3.t1	36.56814871	20.87060699	16.55302429
gbr.222.14.t1	121.0108969	48.976231	67.69030533
gbr.276.24.t1	1.527646726	0.710604424	0.849265097
gbr.418.13.t1	1205.88303	1134.574955	196.8279884
gbr.250.12.t1	13.34535904	4.760927398	1.888311652
gbr.126.21.t1	6.631640777	2.202085407	5.90229737
gbr.181.27.t1_gbr.181.26.t1	1.887704679	0.667542667	0.57990515
gbr.128.19.t1	65.65445563	23.8370378	20.5318302
gbr.26.86.t1	7.942424119	2.02913769	3.520946366
gbr.535.6.t1	0.539338486	1.001492177	0.3673129
gbr.182.11.t1	15.21191168	12.9261679	13.42105616
gbr.3.69.t1	8.157860951	3.597241647	1.624029191
gbr.107.28.t1	18.15696088	12.64482248	11.61965338
gbr.182.55.t1	5.250293003	1.187004795	4.187684223
gbr.380.4.t1	1.657669722	0.769548147	0.713992
gbr.5.104.t1	2.007339956	0.579882369	1.492213574
gbr.4.12.t1	101.9249249	100.6254251	13.87448299
gbr.61.6.t1	1.971241319	1.189159152	0.255533753
gbr.178.39.t1	9.391736663	4.944546883	3.725927387
gbr.230.39.t1	6.065786599	3.587388234	2.990995219
gbr.32.21.t1	7.468753139	6.727442477	5.306380704
gbr.56.26.t1	1.672510811	0.221561412	0.362411559
gbr.172.3.t1	210.334416	272.6827709	65.00492878
gbr.72.82.t1_gbr.72.83.t1	1.670807778	0.650855291	0.592582015
gbr.467.2.t1	6.869872003	3.42063944	1.783817221
gbr.80.34.t1	11.63738401	4.235219506	1.465079078
gbr.85.41.t1	6.553058936	5.078022583	2.008345522
gbr.512.11.t1	28.82577159	22.57403735	6.202999652
gbr.81.103.t1	11.14791003	14.40352972	8.057734372
gbr.32.49.t1	18.83400874	14.61111841	7.246496282
gbr.35.26.t1	1.711364152	0.296440433	0.490328572
gbr.553.9.t1	93.41928882	142.8376243	34.66066218
gbr.367.8.t1	3.23864724	1.432574037	1.219794119
gbr.311.4.t1_gbr.311.5.t1	4.848132556	0.702413823	0.810498329
gbr.232.21.t1	10.70880338	3.511331863	0
gbr.509.6.t1	0.651719435	0.350551343	0.637780058
gbr.318.23.t1	5.149775857	2.723525719	2.05337596
gbr.28.22.t1	33.82738242	39.77337016	37.56746341
gbr.111.51.t1	129.3287137	114.8959099	89.82309664
gbr.112.29.t1	2.412180945	1.485666199	3.93375569
gbr.492.4.t1	1.958892055	1.218485896	1.277025854
gbr.208.13.t1	3.938204889	1.496305267	0.369453329
gbr.67.16.t1	1.863265862	0.614579224	0.760379677
gbr.274.23.t1	37.82421629	38.01587502	25.21248622
gbr.72.29.t1	4.326148333	2.457933206	5.094992418
gbr.72.62.t1	1.490626096	0.203419733	0.327778206
gbr.88.4.t1	6.111510646	5.238010913	5.844891402
gbr.276.23.t1	2.36520365	1.783668365	2.189289928
gbr.475.4.t1	11.6837604	2.130321965	0
gbr.131.29.t1	0.350254677	0.264940923	0.082514792
gbr.45.19.t1	23.69821004	12.31977968	15.28251672
gbr.131.25.t1	22.42549777	18.20137659	25.67874787
gbr.147.5.t1_gbr.147.8.t1	20.63613352	19.34528056	12.89766406
gbr.195.6.t1	0.389114427	0.292461426	0.172405108
gbr.48.30.t1	59.76559333	48.41535751	43.74787706
gbr.3.101.t1	2.14925116	1.850258035	0
gbr.241.29.t1	23.53663847	8.963790711	14.34503246
gbr.35.105.t1	2.370127895	0.728271389	2.240200032
gbr.98.5.t1	62.10397626	19.76001861	4.51062293
gbr.1.7.t1	7.288483529	0.482069452	2.954442113
gbr.30.76.t1	1.102359895	0.662235055	0.450236711
gbr.19.61.t1	5.887014697	6.396630091	2.04578216
gbr.198.17.t1	0.069198628	0.039397131	0.146067034
gbr.49.20.t1	3.572647771	0.735473499	0.493600896
gbr.15.48.t1	0.737860221	0.285615804	0.108090275
gbr.38.36.t1	2.674243173	0.609779161	0.90959318
gbr.19.2.t1	1.065723924	0.584944444	0.335188117
gbr.434.2.t1	5.377346306	0.389690918	1.402784526
gbr.25.101.t1	43.9802082	43.00399772	34.51797416
gbr.737.2.t1	2.158929177	0.339348464	0
gbr.315.10.t1	75.03082105	46.53607799	114.2573293
gbr.320.10.t1	8.04069261	2.238580943	5.552532028
gbr.38.83.t1	118.0211732	126.2784968	47.99563979
gbr.473.7.t1	4.611727568	3.043238477	1.520560378
gbr.614.1.t1	76.52054621	66.63889016	16.80563361
gbr.298.9.t1	0.34846232	0.257167622	0.084743924
gbr.98.62.t1	10.8142408	6.678152537	5.433444449
gbr.234.8.t1	8.511810477	9.513658255	6.927121387
gbr.260.9.t1	3.095745309	1.889071217	0.800489062
gbr.57.20.t1	23.04835512	17.50095683	24.37813681
gbr.58.216.t1	7.269147671	1.95306203	3.173298789
gbr.31.11.t1	6.831401761	3.176881052	1.258102213
gbr.16.88.t1	2.712907457	1.012897478	0.549061508
gbr.174.13.t1	25.9239361	30.74130396	4.264825888
gbr.26.15.t1	3.417258375	2.463589492	1.166602485
gbr.40.38.t1	2640.363667	2641.688983	1944.195736
gbr.19.34.t1	3.524494112	1.356928545	0.104523024
gbr.287.24.t1	26.90189864	22.68239418	13.03260232
gbr.276.27.t1	3.41595384	3.823657867	1.380999562
gbr.560.4.t1	5.994796649	2.08654357	0.838102451
gbr.436.7.t1	3.601979971	2.032794575	0.919389383
gbr.72.117.t1	10.23751846	3.509584667	8.666168004
gbr.35.99.t1	28.17430491	5.281425471	3.898822306
gbr.76.92.t1	11.35723867	7.671490416	7.375372964
gbr.129.22.t1	0.538820713	0.373528019	0.210700825
gbr.393.3.t1_gbr.393.4.t1	65.9174589	88.531725	52.03526354
gbr.100.16.t1	2.758535796	2.6747162	0.91572105
gbr.248.15.t1	6.000747568	2.570179819	8.109147357
gbr.47.2.t1	2.98727126	2.14363229	1.398277113
gbr.49.47.t1	51.54177073	51.29990922	16.96945429
gbr.139.59.t1	2.048778726	1.906760222	0.484347837
gbr.112.17.t1	33.2609818	25.27414032	25.95612589
gbr.167.34.t1	6.151582353	0.680546555	0.257550399
gbr.76.102.t1	15.08938542	8.09616534	1.56788538
gbr.363.6.t1	1.06245002	0.506424727	1.740708604
gbr.17.119.t1	2.492355915	1.277923958	0.407106851
gbr.319.9.t1	5.245661807	1.678243865	0.57224925
gbr.6.64.t1	0.98686672	0.433810747	0.318433414
gbr.29.7.t1	18.04943725	7.116355245	0.146862576
gbr.74.34.t1	1.25364313	1.053766003	0.246858529
gbr.13.78.t1	1.360379638	0.208269222	0.244696376
gbr.65.62.t1	11.89977654	2.326453897	5.063424898
gbr.133.38.t1	20.67759701	1.074072381	0
gbr.7.106.t1	4.985417965	4.873886486	3.50928706
gbr.49.38.t1	387.675247	179.3936377	247.0524055
gbr.510.6.t1	13.47286112	10.75733584	8.277514815
gbr.60.36.t1	25.16639941	23.54309136	14.63618708
gbr.447.33.t1	80.70458665	6.682379587	3.391278936
gbr.208.19.t1	2.387668086	0.195998509	0
gbr.233.7.t1	11.87202866	9.47782897	6.184181775
gbr.370.26.t1	5.824759094	4.612026265	2.014807241
gbr.140.36.t1_gbr.140.37.t1	19.76219252	16.4414483	15.22759916
gbr.55.60.t1	5.796279494	1.543772865	5.119292415
gbr.2.97.t1	6.674008844	0.977295349	0.657609327
gbr.46.33.t1	27.76687108	1.226111841	2.862254576
gbr.394.10.t1	17.0754953	10.5858989	9.548304639
gbr.72.85.t1	13.25936516	10.25787082	4.638152163
gbr.36.44.t1	37.59621466	13.16658074	4.556544927
gbr.2.186.t1	225.0977393	119.6748601	84.0599212
gbr.34.77.t1	16.22543466	10.60722904	6.182878074
gbr.154.21.t1	371.3073845	230.0426199	79.90176633
gbr.139.56.t1	19.18168131	11.36125311	12.24705232
gbr.374.5.t1	12.04428204	6.848502205	2.767383623
gbr.4.53.t1	24.75211949	5.748349588	5.985867045
gbr.261.15.t1_gbr.261.17.t1	34.08815981	8.915693189	2.166031339
gbr.107.24.t1	10.05519192	8.637680424	8.123308615
gbr.41.49.t1_gbr.41.50.t1	6.900381991	3.222044385	1.722841422
gbr.283.40.t1	5.873088156	2.557838511	2.69228892
gbr.151.8.t1	2.392484344	1.549942574	2.831385918
gbr.81.81.t1	178.3970355	107.2435602	30.42683569
gbr.135.42.t1	4.362829263	3.809446541	4.593756133
gbr.154.12.t1	25.87048795	11.4319108	15.87638196
gbr.16.27.t1	296.9332545	130.522313	58.28637428
gbr.35.18.t1	664.1137766	549.9153909	317.3139611
gbr.28.63.t1	9.258843445	5.237777954	6.44067087
gbr.435.4.t1	41.28352929	16.55909224	8.851244101
gbr.367.14.t1	0.582184169	0.377942056	0.331127449
gbr.104.21.t1	33.9517687	12.87467136	1.223124141
gbr.37.93.t1	32.47093997	7.364815287	2.172386366
gbr.134.8.t1_gbr.134.9.t1	36.5891759	20.47245539	8.221032321
gbr.151.26.t1_gbr.151.22.t1	11.77237203	9.46080943	5.150205077
gbr.164.22.t1	5.370854649	2.707307686	1.996876541
gbr.74.16.t1	1.648516907	0.972394537	0.913212912
gbr.659.5.t1	10.07562999	3.355782737	5.57447239
gbr.2.196.t1	35.72420137	5.75106608	4.734388539
gbr.39.38.t1	8.305174245	11.96836664	6.803480896
gbr.45.7.t1	6.048669015	1.514919726	0.874286197
gbr.171.2.t1	2316.780716	855.6695125	565.5610117
gbr.156.3.t1	5.386962763	0.331270934	0.830766246
gbr.58.220.t1	8.863906544	0.885575552	1.16437461
gbr.257.19.t1	36.17809865	12.6527651	10.67061122
gbr.41.74.t1	1.050931014	0.278214603	0.117615805
gbr.120.44.t1	11.14451872	3.469231003	12.08532799
gbr.196.10.t1	172.3807632	151.9057852	70.58904627
gbr.314.25.t1	1546.938677	958.0684928	120.2145344
gbr.525.11.t1	0.543159018	0.094471363	0
gbr.334.11.t1	14.55401124	13.11533289	11.7573929
gbr.134.4.t1	32.77154626	14.7032386	2.395739226
gbr.90.139.t1	181.4206793	179.2723846	60.19283606
gbr.254.25.t1	592.8126833	329.9536502	609.4722464
gbr.88.49.t1	13.11840297	4.947894595	6.589395773
gbr.415.14.t1	4.090462963	5.053004778	2.047853112
gbr.80.4.t1	18.27693263	14.87943394	19.4252603
gbr.1.211.t1	32.37876052	9.441957183	4.035440234
gbr.47.62.t1	31.3118957	18.02081417	16.87304187
gbr.480.9.t1	945.913068	113.4308476	16.14631179
gbr.202.18.t1	17.94086352	16.02470204	11.89288295
gbr.58.114.t1	10.85406966	4.849846745	0.914396717
gbr.129.29.t1	21.90939948	9.322441087	5.182131128
gbr.17.79.t1	0.608321116	0.442409621	0.163617418
gbr.19.1.t1	2.129702189	2.424963372	1.418973573
gbr.3.68.t1	16.94801771	10.15259055	6.274160871
gbr.1.39.t1	1.783508894	0.808768984	0.239411966
gbr.361.2.t1	0.189541223	0.191290372	0.337206685
gbr.14.126.t1	0.39172841	0.248902011	0.138046702
gbr.81.106.t1	0.285761695	0.249001077	0.126846963
gbr.117.19.t1	3.198632814	0.495942742	0.699885291
gbr.51.54.t1_gbr.51.55.t1	86.36569632	54.94434637	42.77901367
gbr.61.41.t1	12.43325446	10.94559008	7.750122944
gbr.149.29.t1	5.499719218	1.315518358	0.420791258
gbr.91.20.t1	23.21436983	12.45000081	5.648283086
gbr.4.59.t1	1.922328384	1.686020239	0.871942905
gbr.103.3.t1	4.513506827	2.069866093	1.576076728
gbr.22.4.t1	7.636486744	4.861093031	4.864151494
gbr.201.13.t1	14.73726575	10.86726861	11.69306069
gbr.13.48.t1	30.52361283	14.20601811	5.069538522
gbr.185.15.t1	1.432609002	0.45043978	2.238517019
gbr.430.9.t1	3.479245527	2.215225113	2.507949758
gbr.47.31.t1_gbr.47.32.t1	242.151513	111.238651	45.36133217
gbr.44.99.t1	9.216872753	1.126885191	2.001828643
gbr.62.37.t1	4.029635855	1.631218835	1.893373476
gbr.319.22.t1	3.753888498	3.780343257	3.973571858
gbr.41.89.t1	12.90880774	8.752377839	10.43317587
gbr.312.6.t1	0.740181303	0.054725754	0
gbr.99.33.t1	13.72759447	6.737849108	5.00641563
gbr.271.3.t1	6.463614602	2.036129321	1.089537819
gbr.331.4.t1	1.834745169	0.710114705	0.168259151
gbr.161.40.t1_gbr.161.41.t1	4.232120127	0.172931925	0.529385364
gbr.7.18.t1	16.52347611	8.464565285	7.926254017
gbr.225.33.t1	20.50321432	4.532336813	1.349161597
gbr.25.235.t1	1.03515456	0.137786512	0.406815888
gbr.59.75.t1	29.87436768	15.75103521	8.017045502
gbr.80.50.t1	1.669804898	3.446734817	4.730113176
gbr.154.27.t1	408.5788702	231.1272755	158.2758348
gbr.20.104.t1	8.785102634	5.350858108	3.43364429
gbr.202.10.t1	13.96621789	8.324548986	1.100269951
gbr.140.33.t1	1.20541255	0.45629067	0.927194584
gbr.72.137.t1	4.271045149	0.560719108	2.300432819
gbr.205.2.t1	51.30527153	34.50366258	32.2008265
gbr.224.11.t1	33.04420506	20.997136	14.11480808
gbr.85.17.t1	3.702026762	1.62016859	0.563210666
gbr.375.4.t1	9.15606434	3.729590563	1.98076646
gbr.6.113.t1	8.778464611	2.777262842	0.701359446
gbr.25.88.t1	142.9565045	63.70241053	69.48454687
gbr.353.5.t1_gbr.353.6.t1	71.42515955	53.86378634	29.94876481
gbr.189.24.t1	16.98867764	7.45997214	2.295959073
gbr.1.156.t1	17.88294832	15.92777007	6.894212378
gbr.118.4.t1	0.298724185	0.095531393	0.169799313
gbr.296.24.t1	0.741943989	1.064177762	0.312989647
gbr.217.3.t1	2.734589593	1.125353592	1.130764966
gbr.390.6.t1	1.674181202	0.664772165	0.496591987
gbr.46.26.t1	63.72526712	60.39502783	36.97514689
gbr.91.9.t1	4.077613466	2.749080202	0.932986507
gbr.477.4.t1	21.72315245	20.95780836	10.5102551
gbr.224.15.t1	5.820294319	5.881242655	5.327547146
gbr.41.45.t1	73.85162786	7.054601652	12.96586695
gbr.35.20.t1	6.210212374	2.780245982	4.172100551
gbr.72.22.t1	6.798514937	3.444162852	4.670362481
gbr.11.70.t1	256.4499507	304.2120298	181.4982698
gbr.64.39.t1	82.39734544	46.77193929	18.59431678
gbr.183.32.t1	1.139172753	0.344465367	0.377946568
gbr.30.47.t1	8.940090094	2.723366072	0.677827274
gbr.229.22.t1	60.11049426	30.75857184	29.17744722
gbr.567.9.t1	2.874726493	0.407629741	0.544576838
gbr.47.7.t1	3.194101432	1.344173686	1.306411297
gbr.49.55.t1	2.69089131	2.695885401	3.345716397
gbr.38.2.t1	153.9639373	179.7919173	130.72483
gbr.52.25.t1	6.937528906	3.843154033	4.338267966
gbr.276.10.t1	0.336904823	0.306844825	0.199049523
gbr.77.21.t1	94.82101136	57.94667312	21.31719118
gbr.71.8.t1	23.82550836	17.39628436	13.09970421
gbr.2.6.t1	15.06235465	11.22253332	2.240165827
gbr.38.58.t1	399.7116426	574.1306403	312.0041095
gbr.383.8.t1	1590.049362	346.2952358	784.8435849
gbr.50.95.t1	717.9840312	396.6635212	110.6695779
gbr.11.186.t1	52.84669437	48.28704038	23.4325033
gbr.242.30.t1	97.07164183	56.74621001	4.961674815
gbr.31.28.t1	9.02793078	6.873313198	3.259627657
gbr.125.10.t1	1.545730476	0.517515175	0.181543513
gbr.81.80.t1	35.3286864	20.34411303	18.61292278
gbr.125.6.t1	1.331584503	1.153571852	0
gbr.233.4.t1	0.876490516	0.262525689	0.162381553
gbr.236.22.t1	0.549163361	0.035257509	0
gbr.97.67.t1	4.275696587	1.943088655	0.253473191
gbr.57.22.t1	54.56433686	38.55066838	18.22742097
gbr.87.36.t1	2.024577336	1.922942675	0.763317883
gbr.58.143.t1	1.546708006	0.881428855	0.385550669
gbr.211.25.t1	30.658708	22.49737275	15.96646704
gbr.128.20.t1	11.11339663	7.203408663	7.282009477
gbr.208.39.t1	6.152345747	7.051050279	2.277421111
gbr.49.36.t1	1.571630409	0.516508738	0.329363563
gbr.7.113.t1_gbr.7.114.t1	14.12335371	6.502523457	13.21075335
gbr.198.14.t1	7.006251576	5.89693378	4.915207003
gbr.23.64.t1	24.84782012	8.438188305	1.141288033
gbr.123.14.t1	0.909401819	0.039041518	0.403982324
gbr.188.16.t1	10.09788581	3.614062671	3.283464666
gbr.115.7.t1	7.966869035	7.302255232	0.927629525
gbr.85.21.t1	1044.563073	623.2911454	113.8122179
gbr.35.97.t1	0.737284978	0.24777065	0.593686645
gbr.456.1.t1	1.893183727	2.211683238	0.998442401
gbr.58.20.t1	15.60463466	11.51930485	6.282030477
gbr.208.28.t1	2.118296169	0.294617601	0.993189616
gbr.60.64.t1	3.510476678	0.732935599	1.584793384
gbr.540.1.t1	8.907400858	5.840172866	4.871389017
gbr.76.84.t1	0.604473787	0.177906935	0.063497794
