Sample:	Paf	Pam	Paw
gbr.162.26.t1	16.52055409	22.47988849	6.147975813
gbr.113.23.t1_gbr.113.24.t1	6.552218821	9.303197049	6.799136323
gbr.44.4.t1	7.035416163	5.997813962	6.163487429
gbr.174.41.t1_gbr.174.42.t1	5.739519137	5.070177185	4.980068191
gbr.65.37.t1	11.91013409	15.55640361	11.78368625
gbr.5.60.t1	8.373586788	9.262785408	8.656450026
gbr.93.4.t1	2.330976411	3.566009205	2.86167688
gbr.153.10.t1	62.46542382	86.84069649	77.02942233
gbr.350.32.t1	10.43617276	9.418197101	4.569657012
gbr.72.116.t1	23.03892017	33.29680732	27.38128065
gbr.9.78.t1	210.2578012	213.4173286	205.1728152
gbr.17.71.t1	3.04195913	4.602580389	3.408280962
gbr.69.29.t1	5.043171849	7.105777602	7.446401923
gbr.72.50.t1	11.62158488	13.96772523	14.26400614
gbr.82.37.t1	3.6197995	6.013268709	4.974122289
gbr.104.4.t1	27.04329337	34.74665334	35.46194024
gbr.37.109.t1	9.11633119	20.93515597	19.43348913
gbr.55.77.t1	160.8683215	181.7704451	191.635893
gbr.725.1.t1	174.7756245	428.7080372	329.4376876
gbr.436.6.t1	24.75146149	24.38328018	26.22805175
gbr.215.23.t1	45.88208649	95.35436888	65.23582553
gbr.154.3.t1	5.130508464	6.602744809	5.389305196
gbr.87.41.t1	5.924979128	6.323725827	9.80753857
gbr.268.10.t1	12.67497604	13.6674412	10.95855741
gbr.270.13.t1	20.91351521	44.29652904	30.26253258
gbr.113.7.t1	9.625528564	13.98841047	14.80061395
gbr.75.88.t1	11.16499762	15.23670901	15.29813568
gbr.2.13.t1_gbr.2.18.t1	164.6817865	301.1546307	269.3256109
gbr.261.14.t1	9.23005533	11.60002273	11.20721653
gbr.18.31.t1_gbr.18.32.t1_gbr.18.30.t1	61.15157664	57.57792353	70.20752215
gbr.528.2.t1	19.30334547	21.20023412	18.4596183
gbr.49.3.t1_gbr.49.4.t1_gbr.49.5.t1	29.65168947	29.64303157	28.43409482
gbr.69.20.t1	8.353610019	8.044544413	9.547281201
gbr.80.33.t1	30.66042725	29.86183298	37.65152248
gbr.90.53.t1	225.0167174	247.551107	248.2773612
gbr.256.3.t1	77.72805946	62.55704515	91.08321668
gbr.280.5.t1	172.8554735	100.2998515	165.4999333
gbr.35.36.t1	994.8646546	578.9297865	610.5964651
gbr.209.15.t1	5.970838211	4.613409323	4.581598479
gbr.14.78.t1	9.381221206	5.765456806	7.009717334
gbr.22.25.t1	328.9179761	272.4667292	109.333212
gbr.169.19.t1	18.94599571	7.13252633	7.819875195
gbr.139.16.t1	10.8502392	6.831164824	7.723323058
gbr.512.19.t1	34.28896481	22.21749407	35.86971234
gbr.10.26.t1	109.8391622	68.84538595	78.48995921
gbr.133.9.t1	15.94831912	15.57787777	18.06241003
gbr.28.40.t1	17.92078514	10.84498043	12.91367117
gbr.1.103.t1	14.87983981	6.782952798	10.59937346
gbr.37.37.t1	49.23413359	28.9752485	39.71000367
gbr.235.19.t1	1.621739267	2.916202597	0.537435891
gbr.25.44.t1	74.34368853	67.23651455	80.72071934
gbr.458.5.t1	21.04537991	21.90489852	19.65360221
gbr.8.130.t1	191.4170666	72.56655353	12.38827285
gbr.202.48.t1	12.66713043	3.851190469	4.233705932
gbr.23.82.t1	9.561293	2.766247096	2.2318235
gbr.35.38.t1	11.96498939	7.741472974	5.205575182
gbr.6.229.t1	85.62496396	58.3868714	78.23538929
gbr.110.65.t1	5.608548776	3.182706974	4.13548397
gbr.24.56.t1	48.15081235	39.18782272	45.52576862
gbr.357.16.t1	3.571835037	1.799470154	1.230946588
gbr.81.114.t1	6.089958318	3.442937998	5.07907402
gbr.71.37.t1	20.67606503	9.315089695	12.3259253
gbr.75.116.t1	139.1377731	30.12016621	50.73524406
gbr.91.7.t1	27.26482994	17.89154977	19.73915831
gbr.143.45.t1	320.8469326	23.49106736	13.21182693
gbr.205.13.t1	8.612868127	1.676365559	2.19644385
gbr.262.20.t1	6.161515717	6.631781649	8.137132831
gbr.584.4.t1	75.47174754	38.9414605	32.50430067
gbr.32.33.t1	116.9276147	98.52597087	129.9614572
gbr.35.4.t1	53.05608908	34.41026116	46.67677232
gbr.135.62.t1	25.45130517	24.35217641	15.43556477
gbr.19.56.t1	32.49824704	17.52619493	23.46342581
gbr.405.2.t1	16.56881409	13.36079837	13.53291483
gbr.6.235.t1	115.4641618	185.179449	144.2950498
gbr.67.14.t1	117.9164617	65.81954019	66.53396429
gbr.572.1.t1	91.47082821	49.19881381	54.58697327
gbr.22.36.t1_gbr.22.37.t1	20.98153106	21.68747777	20.78391033
gbr.4.95.t1	10.34101565	6.386293859	7.616874161
gbr.210.28.t1	32.44772329	17.48000137	15.62795571
gbr.218.21.t1	8.671713457	7.514195444	10.45425503
gbr.110.13.t1	13.09317167	9.295528323	8.631268873
gbr.24.57.t1	18.29404514	16.73004728	17.9880103
gbr.85.15.t1	19.49857065	17.25345402	12.52934329
gbr.7.157.t1	6.1575569	4.940891092	3.923726799
gbr.82.16.t1	15.39726116	15.33858563	13.32661723
gbr.33.39.t1	4.619181464	4.240617214	2.913359424
gbr.631.3.t1	22.12831254	22.34406911	8.234865582
gbr.133.10.t1	10.76934755	12.59862609	8.796659803
gbr.78.34.t1	2.467791475	2.309738963	1.405920236
gbr.101.39.t1	19.98785149	18.56115301	14.76550373
gbr.44.78.t1	18.06278039	17.77190507	10.91522207
gbr.151.56.t1	116.9863287	124.7602239	50.17420961
gbr.2.249.t1	1395.752447	1365.182111	1077.467531
gbr.5.64.t1	10.72144272	10.19249516	9.002247928
gbr.72.121.t1	5.44193915	5.971209487	4.046696999
gbr.3.67.t1	8.662457215	7.567770627	8.297557858
gbr.148.21.t1	0.935991268	1.011768111	0.562377182
gbr.55.39.t1	45.66722449	38.65611954	33.18427994
gbr.142.27.t1	74.8714224	64.3036066	60.75170718
gbr.225.57.t1	8.224017383	7.904247984	3.583032056
gbr.248.4.t1	17.10077456	16.14949792	10.59039484
gbr.139.36.t1	15.22312508	18.13485398	6.510605435
gbr.139.57.t1	6.910195554	6.037178377	5.494613559
gbr.189.23.t1	42.5761824	33.73970886	32.33048333
gbr.75.129.t1	1.653225766	2.287344976	1.232713738
gbr.371.2.t1	8.383674323	8.082419916	6.272727239
gbr.74.21.t1	29.01515097	32.29896912	24.55695863
gbr.24.73.t1	49.93585814	38.38892382	17.71916309
gbr.253.30.t1	24.99155868	22.96823214	27.47254956
gbr.176.17.t1	3.087948476	1.973327814	1.648726332
gbr.70.17.t1	112.1696663	110.218797	93.62598648
gbr.7.79.t1	130.8661368	132.4281484	114.7200428
gbr.117.6.t1_gbr.117.7.t1	10.56981907	10.20873894	8.642971886
gbr.465.28.t1	8.602333755	6.6878105	1.84522901
gbr.97.31.t1	8.755382416	6.050898584	6.313649224
gbr.37.5.t1	152.5848535	151.735248	133.6318609
gbr.301.25.t1	7.197614159	6.255912989	8.103105195
gbr.271.33.t1_gbr.271.34.t1_gbr.271.31.t1	8.495343081	9.110919198	7.009402219
gbr.521.1.t1	19.72971475	18.8754176	15.51266362
gbr.139.12.t1	1.236321084	1.371228723	1.073118016
gbr.72.11.t1	8.268114851	8.496832538	5.819403396
gbr.225.20.t1	21.17893983	20.45484728	17.32429552
gbr.690.1.t1	140.0907782	108.6441228	89.68195032
gbr.146.18.t1	23.66082867	23.77923928	20.40241459
gbr.221.15.t1_gbr.221.14.t1	24.78796869	26.29128023	25.61287028
gbr.140.40.t1	133.3840419	122.5303821	115.0156718
gbr.3.65.t1_gbr.3.66.t1	11.21212781	7.701193883	6.957074471
gbr.183.10.t1_gbr.183.11.t1	12.47302392	10.83438085	10.0415229
gbr.422.17.t1	29.4145321	28.19750346	21.32655072
gbr.23.34.t1	5.278603497	4.788195747	3.536912518
gbr.134.15.t1	89.98986147	79.72098064	56.70840589
gbr.9.69.t1	4.060540644	4.503840389	2.297080103
gbr.130.32.t1	58.60023847	56.36729975	52.21470267
gbr.503.10.t1	27.66961373	28.55064489	27.37069531
gbr.289.18.t1	33.83367198	31.62094403	14.58049198
gbr.401.6.t1	3.117686738	3.378793454	1.794814729
gbr.13.103.t1	0.774899937	0	0.057846281
gbr.75.75.t1	533.4821276	500.3483607	341.4654658
gbr.11.125.t1	11.55258762	10.32796276	6.083463067
gbr.60.7.t1	40.03824214	51.59466566	30.03871954
gbr.230.48.t1	101.4179356	89.65111999	65.86248985
gbr.37.126.t1_gbr.37.129.t1	36.8389165	31.20499455	20.50992469
gbr.20.51.t1	8.166781077	8.047324473	4.116729766
gbr.449.13.t1	7.221910734	6.873181841	6.366225806
gbr.226.5.t1_gbr.226.6.t1	4.692874413	4.820264683	2.840081599
gbr.154.30.t1	166.0256533	151.4561768	102.101519
gbr.221.72.t1	19.37050495	19.6893915	13.28936167
gbr.188.5.t1	131.1186616	146.0397522	108.5721865
gbr.193.18.t1	12.00936686	11.43533613	10.82648812
gbr.50.76.t1	96.89779527	80.24552349	61.07985383
gbr.112.14.t1	1.212164794	1.028436562	1.039224417
gbr.86.29.t1	5.526731655	4.895452205	5.387912098
gbr.419.1.t1_gbr.419.2.t1	16.54338862	16.55859572	15.20078951
gbr.154.31.t1	22.91769458	22.21911408	14.9590102
gbr.193.17.t1	212.9915083	170.7550357	182.5580113
gbr.171.29.t1	2.403416724	3.595321987	2.13899056
gbr.3.55.t1_gbr.3.56.t1	12.80339048	11.66512443	10.637006
gbr.399.2.t1	2187.419022	3205.639036	1132.468929
gbr.567.6.t1	18.62385952	10.44062324	10.52551363
gbr.14.39.t1	75.44237069	53.85208077	39.67756021
gbr.223.15.t1	2.450159343	2.63228866	2.018911293
gbr.168.28.t1	6.065366061	4.76673756	2.681679468
gbr.58.192.t1	21.3436533	8.267262774	7.868712229
gbr.91.8.t1	83.87532344	74.60841248	54.28830469
gbr.222.15.t1	101.3939428	82.08181081	85.47032767
gbr.718.2.t1	20.15333232	18.38281479	13.04674999
gbr.315.27.t1	36.7521626	33.53460884	19.90528464
gbr.55.50.t1	143.3629424	110.279039	53.22903028
gbr.8.120.t1	1.517466256	1.817578833	1.587006916
gbr.441.8.t1	21.33479445	20.88671029	12.00102587
gbr.141.8.t1	19.50527364	10.42435428	13.38375233
gbr.339.9.t1	0.223209523	0.373900863	0.046563045
gbr.40.138.t1	30.88768146	26.50428892	11.04303874
gbr.125.44.t1	1.767677053	1.194177606	0.803279205
gbr.72.96.t1	13.3764955	13.96109261	12.31927813
gbr.32.50.t1	16.40709913	15.45665085	11.59915111
gbr.84.21.t1_gbr.84.22.t1	333.107706	313.3304062	221.9875891
gbr.172.24.t1	42.73649431	35.49786341	29.00042497
gbr.488.13.t1	7.725456831	7.225084657	5.162917933
gbr.44.60.t1	16.63847881	8.650409713	5.54606816
gbr.95.39.t1	28.80582455	24.51892233	19.62420823
gbr.256.28.t1	3.637249149	3.998985902	3.614818305
gbr.550.3.t1	1.548829301	1.428482461	0.323318948
gbr.188.1.t1	0.540276665	0.455481148	0.126802717
gbr.2.122.t1	140.9735965	92.57713727	69.26455434
gbr.362.16.t1	4.873569057	4.63138258	4.592085286
gbr.42.5.t1_gbr.42.6.t1	5.499766564	4.876199022	4.720233516
gbr.84.45.t1	74.36195966	67.38586422	39.01105025
gbr.250.15.t1	9.326557576	8.57837667	4.608502903
gbr.11.138.t1	319.5325441	276.3453596	239.4264992
gbr.124.51.t1	13.1288055	8.528641333	8.615611955
gbr.63.11.t1_gbr.63.9.t1	12.40159333	12.05361781	11.09814799
gbr.90.101.t1	5.617711661	4.385598443	4.437073147
gbr.110.10.t1	1667.091463	1637.133848	1135.447336
gbr.314.35.t1	40.18549191	35.87315923	17.33711372
gbr.77.26.t1	6.138816613	6.906777335	4.368083702
gbr.16.82.t1	16.92419819	19.47172675	18.43242022
gbr.51.65.t1	0.70627665	0.886237178	0.348395319
gbr.56.61.t1	9.901197728	8.331029817	12.34302118
gbr.10.117.t1	26.35439361	18.5716574	5.143400838
gbr.205.33.t1	155.5857704	158.8171279	95.12312158
gbr.131.24.t1	7.030546894	6.143599763	3.831126934
gbr.33.34.t1	20.25682969	18.00909202	13.15406506
gbr.104.58.t1	52.56776831	41.93363004	14.87237322
gbr.25.147.t1	18.82098367	21.66520557	12.07498257
gbr.101.27.t1	21.49823664	18.53135135	14.54339225
gbr.249.2.t1	12.71936655	13.15349422	8.258415383
gbr.347.30.t1	34.47150137	31.04830128	19.80104773
gbr.391.4.t1	16.10560605	18.68049232	11.09300959
gbr.136.14.t1	240.8108503	150.5304262	121.4894105
gbr.18.67.t1	47.30103422	51.04755587	31.5709185
gbr.16.28.t1	29.46219698	28.61757566	16.06091846
gbr.175.6.t1	17.44120365	18.00420839	12.69625721
gbr.496.1.t1	42.16801266	40.01946975	41.83669625
gbr.64.44.t1	68.58056049	66.9286849	54.65410613
gbr.74.1.t1	18.86662843	20.60019793	12.41501185
gbr.24.95.t1	263.0356492	263.555178	43.46312837
gbr.3.62.t1	5496.034795	7397.760786	1981.516372
gbr.170.13.t1	22.63606221	16.48758273	16.30906573
gbr.361.8.t1	1.514437947	1.159235613	1.141610588
gbr.170.15.t1	14.57608047	10.80008945	9.399238389
gbr.52.64.t1	6.996017397	8.63193866	7.651571085
gbr.34.4.t1	66.51431227	51.31520426	39.80895757
gbr.56.117.t1	3.480311333	4.556071374	2.509806403
gbr.56.56.t1_gbr.56.55.t1	16.00223	14.315982	13.03571577
gbr.162.17.t1	42.38925395	39.21306982	26.03064547
gbr.169.36.t1	11.73826502	11.27760219	8.512629437
gbr.3.42.t1	15.03859085	12.99044751	12.95523846
gbr.235.31.t1	11.10244824	14.62904705	8.104531129
gbr.351.7.t1	35.83711942	38.65733786	26.23822422
gbr.124.43.t1_gbr.124.40.t1_gbr.124.41.t1	15.3630402	15.07549832	16.30913427
gbr.192.20.t1	53.20257589	49.94481448	39.60439026
gbr.556.3.t1	32.36136877	40.84777632	30.94022772
gbr.4.76.t1	79.0490398	71.74539234	55.21111695
gbr.42.57.t1	14.45905978	11.39757967	12.69169125
gbr.512.10.t1	12.35164779	11.97208302	9.880075207
gbr.86.37.t1	0	0	0
gbr.9.95.t1	4.150872027	3.419517475	3.584585823
gbr.64.92.t1_gbr.64.94.t1	38.62165429	39.11333536	37.65686874
gbr.13.57.t1	12.46631764	11.84202504	8.604684359
gbr.740.3.t1	10.47387767	8.876023	11.1082814
gbr.62.40.t1	58.37126673	55.98905344	40.96960811
gbr.62.41.t1	24.13596319	24.0007795	17.83468833
gbr.222.30.t1	81.66924093	64.85279214	53.55851959
gbr.237.9.t1	0.747972349	0.792536265	0.436681284
gbr.696.3.t1	195.7249506	169.2099542	117.4680294
gbr.6.85.t1	21.98751229	19.95849363	12.91678895
gbr.39.12.t1	133.4637329	117.6609888	79.66511249
gbr.76.42.t1_gbr.76.43.t1	66.72577692	62.6416498	56.23406454
gbr.83.58.t1	118.4746592	118.8007421	114.3346192
gbr.90.104.t1	17.07608071	18.86295943	15.254349
gbr.182.64.t1	15.18137052	16.17086981	11.70885997
gbr.33.33.t1	38.23696747	47.72728549	36.12102642
gbr.206.3.t1	13.06832794	12.289135	11.40308752
gbr.191.41.t1	23.02765625	22.14723583	24.33301251
gbr.357.12.t1	9.69083999	9.577449601	8.012255523
gbr.21.34.t1	7.204074682	7.159572342	6.230783738
gbr.126.6.t1	50.33316834	56.92351425	6.166811197
gbr.441.1.t1	38.9575671	38.58911963	31.48827862
gbr.17.34.t1	23.11885599	26.34407933	21.65607239
gbr.199.21.t1	15.49838819	21.99074104	12.13085125
gbr.48.98.t1	48.40431822	41.10256361	31.24250353
gbr.93.7.t1	4.537709648	4.574216034	1.963335872
gbr.126.20.t1	12.03957918	12.7929007	7.869776352
gbr.39.48.t1	23.39891884	19.6281463	19.9817664
gbr.286.16.t1	25.00737992	25.57081969	21.30975801
gbr.5.18.t1	11.53110743	13.50173025	8.795018918
gbr.346.12.t1	2.777949329	2.115302939	1.634581473
gbr.434.9.t1	8.791861463	11.93982054	7.001119023
gbr.172.2.t1	11.43463147	15.96441026	11.48686352
gbr.290.6.t1	13.72683845	21.52887345	9.784910726
gbr.151.79.t1	25.90116603	27.61035717	19.08716963
gbr.71.17.t1	37.09310679	31.71685253	22.42499365
gbr.100.53.t1	45.12517184	59.37784018	37.86827518
gbr.270.8.t1	41.3835032	42.8836413	26.60855292
gbr.113.1.t1	105.6819392	107.2610755	74.47855645
gbr.463.15.t1	41.02049677	50.58768546	45.59766924
gbr.65.70.t1	10.96119304	14.54483786	8.582354764
gbr.23.29.t1	38.30167108	35.0297877	28.400126
gbr.102.10.t1	26.31770324	30.15036836	19.52514475
gbr.201.17.t1	6.986065924	8.314951273	6.35838545
gbr.150.33.t1	11.70739515	14.61962067	9.135667382
gbr.249.3.t1	11.84140946	16.23157319	10.51188657
gbr.166.24.t1	37.26495451	42.38789218	35.63266699
gbr.273.1.t1	214.4368306	261.1540126	110.1943846
gbr.121.22.t1	11.80098636	17.39755448	12.37680065
gbr.210.14.t1	46.82250088	52.24587553	31.74305958
gbr.111.39.t1	157.7224576	232.3066816	120.5717212
gbr.184.20.t1	199.863464	223.1788525	138.1516545
gbr.27.65.t1	14.98388257	17.25239378	13.14592883
gbr.183.46.t1	9.199041404	9.098573043	5.951415931
gbr.19.124.t1	32.27518555	32.65991421	27.67600144
gbr.37.76.t1	24.82743018	45.63427558	14.85600493
gbr.98.42.t1	19.01037267	22.82328465	16.90899331
gbr.1.148.t1	15.00968043	16.91634669	4.909615966
gbr.7.14.t1	18.38289582	15.54798494	10.3599736
gbr.228.29.t1	46.71012239	34.52247893	22.89908254
gbr.53.36.t1	6.399970512	5.34501019	4.37866984
gbr.283.54.t1	9.129560681	10.24864119	6.566225306
gbr.354.1.t1	1479.31512	1352.111812	1041.714707
gbr.203.12.t1_gbr.203.15.t1	127.6419232	120.5454045	66.73381235
gbr.114.9.t1	16.22326305	12.90399265	9.498757966
gbr.847.1.t1	21.67731054	14.65206438	7.240756151
gbr.283.45.t1	87.10961741	91.2949976	52.59853833
gbr.412.5.t1	61.62446567	79.93550038	51.41011413
gbr.110.86.t1	19.93671289	19.90487501	19.52438529
gbr.267.23.t1	4.45834146	7.033842679	3.553292738
gbr.88.26.t1	44.42528797	40.82188726	36.99863742
gbr.35.77.t1	52.30434128	55.33680537	38.5209738
gbr.12.34.t1	11.1040997	17.19830397	9.12064702
gbr.44.63.t1	0.170021979	0.19465104	0.059197033
gbr.85.18.t1	51.48279609	55.98962404	36.81978532
gbr.40.120.t1	32.38358233	17.75368302	17.83795205
gbr.109.30.t1	7.474584106	8.594559793	6.576332058
gbr.224.12.t1	18.5995511	19.53381355	16.70216245
gbr.388.10.t1	128.4641162	171.3143331	85.61045281
gbr.14.87.t1	168.8427066	198.8968783	97.04183533
gbr.52.73.t1	22.22304065	19.47008252	16.8731377
gbr.173.24.t1	10.98945149	12.71072496	8.622799754
gbr.447.5.t1	52.47047023	56.5196664	49.3256817
gbr.24.36.t1	4.227950081	4.425610237	1.577569856
gbr.2693.1.t1	187.535079	193.3416532	106.0247114
gbr.58.137.t1	12.08779935	13.12399346	4.683690168
gbr.154.47.t1	97.7562429	95.52281881	96.15410512
gbr.90.98.t1	8.121077484	10.1432789	2.973265104
gbr.306.9.t1	34.44057292	35.36646524	36.88872719
gbr.185.21.t1_gbr.185.22.t1	13.18817554	12.63730997	9.955129158
gbr.181.3.t1	391.5666514	505.6762178	200.5572679
gbr.12.94.t1_gbr.12.95.t1	38.95120161	37.6742599	34.96030067
gbr.2.175.t1	20.30886328	22.35634862	18.63644356
gbr.105.25.t1	4.303666711	6.552024913	2.092310339
gbr.435.5.t1	11.2589318	10.31980739	11.55675111
gbr.8.140.t1	5.754806868	6.476874957	3.536717624
gbr.81.83.t1	29.55994961	26.5669555	30.34649217
gbr.145.17.t1	3.122036614	4.553755531	2.071708332
gbr.113.2.t1	10.22082843	13.32514611	9.277825403
gbr.113.6.t1	43.35535444	46.93827704	40.29501139
gbr.131.6.t1	15.83666259	21.80572711	7.31990596
gbr.7.120.t1	30.11146694	34.28620742	16.17923416
gbr.151.65.t1	8.238454032	8.77366967	7.455367697
gbr.167.25.t1	631.7680616	748.7403153	405.20779
gbr.447.28.t1	17.52454402	19.07068325	10.92951293
gbr.340.16.t1	91.50730159	95.4762275	96.11291254
gbr.411.17.t1	4.096148598	3.806599989	3.042600756
gbr.96.44.t1_gbr.96.45.t1	12.14042147	12.56944864	8.737140354
gbr.120.30.t1_gbr.120.31.t1	27.26044254	30.7942783	22.32131942
gbr.247.28.t1_gbr.247.25.t1	46.94254923	51.75075359	48.77582813
gbr.288.12.t1	31.06308297	28.65109512	28.84141112
gbr.303.19.t1	11.17921879	12.01730018	8.930726959
gbr.204.48.t1	15.76877634	19.65299367	12.7545227
gbr.288.11.t1	39.58510081	37.00429704	45.02446405
gbr.51.38.t1	0.350608771	0.220199245	0.153091351
gbr.277.22.t1	0.66085177	2.017876487	0.064063495
gbr.7.180.t1	48.40726309	56.53417562	46.13414536
gbr.99.13.t1	4.715709739	4.854646319	2.844689549
gbr.390.10.t1_gbr.390.11.t1	3.249914336	3.463061104	1.699115651
gbr.192.2.t1	14.4557442	17.42955583	13.85019767
gbr.216.3.t1	21.02000858	24.73091492	17.51101814
gbr.28.30.t1	16.2750951	16.12473179	11.0924547
gbr.81.87.t1	16.49401672	19.16015494	17.24111945
gbr.24.16.t1	20.79771702	17.87433441	18.50856676
gbr.102.33.t1	3.846270434	3.611293736	2.127332919
gbr.12.74.t1	19.39671923	17.71265789	10.55063776
gbr.2.170.t1	12.01070211	10.01383736	6.112871947
gbr.60.9.t1	23.21421389	25.64762119	14.88841956
gbr.182.65.t1	78.32338069	74.63088431	72.73620296
gbr.173.3.t1_gbr.173.4.t1	5.605605166	6.41701031	3.035446219
gbr.289.29.t1	2.459356052	2.239135716	1.870892159
gbr.231.26.t1	102.1310204	103.2322031	94.62950915
gbr.44.62.t1	8.465611015	9.439124255	7.678082478
gbr.21.4.t1	34.84871428	38.92669465	27.45523813
gbr.81.197.t1	13.59318712	15.61168132	10.93577278
gbr.77.97.t1	70.96764942	75.99736702	51.85272117
gbr.159.12.t1	21.34360008	25.92301461	19.02884347
gbr.24.15.t1	32.38723463	29.15378878	19.66716195
gbr.355.7.t1	27.98426836	25.70231451	23.93523948
gbr.49.51.t1	21.50853997	21.1618065	13.50669641
gbr.17.51.t1	6.342113471	5.542653092	4.760704917
gbr.9.89.t1	0.776441528	1.090046486	0.904816401
gbr.25.123.t1	99.01399234	76.1092487	60.32290999
gbr.1.144.t1	55.60074302	52.71185071	47.81601881
gbr.133.37.t1	21.41960376	19.54923987	15.48530402
gbr.135.55.t1	6.89079625	6.723175941	4.972945381
gbr.562.7.t1	4.270340927	4.140787027	2.477974329
gbr.281.21.t1	25.60691004	28.15095193	20.17580901
gbr.37.38.t1	10.76473357	11.09505574	9.698878436
gbr.8.34.t1	6.415959916	10.718726	4.837854833
gbr.13.46.t1	7.015219583	7.133312282	5.123749987
gbr.59.15.t1	34.05662492	36.7898905	34.15748346
gbr.31.65.t1	16.44920443	18.30056375	9.635200671
gbr.41.25.t1	10.00063436	16.55396233	7.849950198
gbr.247.19.t1	22.34111633	24.08629972	18.68304912
gbr.100.54.t1	29.95886882	32.4466229	27.25852658
gbr.45.14.t1_gbr.45.15.t1	47.33004611	31.79912776	43.21864126
gbr.2.132.t1	0.64881018	0.691916077	0.367341322
gbr.88.13.t1	35.79176745	29.83420173	24.64547586
gbr.19.187.t1	11.58876436	15.56644093	5.549605931
gbr.306.14.t1_gbr.306.15.t1	15.30867938	14.78187408	11.01683798
gbr.235.22.t1	41.12466894	35.81478259	32.73145054
gbr.156.48.t1	19.97730455	14.84427978	17.24919101
gbr.19.80.t1	17.60072138	20.11051874	17.2363387
gbr.39.46.t1	245.1755473	221.4693533	124.5839428
gbr.83.56.t1	11.67307712	12.76931578	9.216893707
gbr.81.89.t1	30.37315886	29.40821517	21.1239452
gbr.122.8.t1_gbr.122.9.t1	7.711861711	8.62876079	4.927722677
gbr.58.3.t1	208.9022805	200.6771822	153.8782642
gbr.24.17.t1	208.2522706	198.7343706	145.4554274
gbr.242.10.t1	1983.88557	1814.474458	1545.747019
gbr.717.1.t1	21.15762991	20.12228756	13.77841562
gbr.312.18.t1	51.52451253	43.55587498	31.15467898
gbr.47.21.t1_gbr.47.23.t1	0.471691678	0.303746208	0.328618423
gbr.146.11.t1	9.326309162	7.793313135	7.323262483
gbr.245.14.t1	6.837704758	4.725170545	4.220427623
gbr.117.45.t1	279.3656334	493.378426	161.7706312
gbr.68.4.t1	11.54805061	6.160784694	13.05952777
gbr.154.26.t1	17.61305775	16.16482377	15.21501591
gbr.264.34.t1	44.50567664	37.49982577	43.47422101
gbr.76.82.t1	17.70475322	16.78437335	11.12355679
gbr.97.32.t1_gbr.97.34.t1	5.120107783	4.700292522	4.367911767
gbr.12.115.t1	8.018000044	5.151091299	6.182499056
gbr.90.91.t1	20.48804926	28.21434011	9.063783364
gbr.47.30.t1	13.54023519	14.01472173	10.30251857
gbr.34.5.t1	48.60474623	46.16797023	42.82312119
gbr.613.3.t1	97.62867213	99.36636836	60.41019569
gbr.149.15.t1	4.33773389	4.77489224	2.451271148
gbr.306.17.t1_gbr.306.18.t1	6.687631309	4.205710712	5.432409723
gbr.183.30.t1	7.933852668	8.536823696	6.79421147
gbr.333.13.t1	19.21813801	20.22201638	12.65244209
gbr.242.29.t1	9.63608973	7.974327652	6.19281519
gbr.109.19.t1	58.62799881	59.19537853	43.72151304
gbr.12.26.t1	12.31891147	10.05074377	5.46984466
gbr.27.38.t1	717.885963	638.4765738	378.6137275
gbr.35.3.t1	10.91257767	10.86816259	5.061220078
gbr.9.70.t1	14.60728101	17.01661533	10.09872022
gbr.240.11.t1	27.99252349	42.27923022	19.30816966
gbr.177.34.t1	55.43141494	57.58710608	31.15447095
gbr.19.31.t1	96.2848261	109.6930645	47.28849206
gbr.36.65.t1_gbr.36.66.t1	4.774886761	4.282138323	4.114899177
gbr.441.2.t1	19.02109961	16.61858573	10.77854842
gbr.109.14.t1	23.32639903	20.60418277	17.01476632
gbr.214.13.t1	166.6067983	197.7610639	142.5160379
gbr.336.8.t1	0.103192398	0.006258156	0.054291619
gbr.24.8.t1	9.932797049	8.503961176	5.213248235
gbr.402.4.t1	15.31093552	14.31957942	7.510372272
gbr.76.86.t1	12.12925395	13.6439503	14.29923764
gbr.596.6.t1	59.76579588	69.58873475	69.46720088
gbr.115.4.t1	24.330217	21.9657173	17.56904379
gbr.66.43.t1	25.08697188	27.03018163	18.90840494
gbr.41.69.t1	44.41857124	34.5610479	40.50286074
gbr.30.61.t1_gbr.30.63.t1	0.577517561	0.556003905	0.773703479
gbr.411.15.t1	17.57481812	18.67508091	11.87333323
gbr.102.38.t1	21.05837465	14.4038207	7.169713183
gbr.25.122.t1	47.38260561	51.00978241	32.52890773
gbr.186.11.t1	9.72085635	9.788260449	7.134516582
gbr.25.79.t1	3.821498234	4.049555331	2.141837539
gbr.164.6.t1	13.74117473	11.48948179	7.751708893
gbr.237.12.t1	3.882830457	3.689227443	2.009942732
gbr.3.193.t1	0.697140737	0.841232263	0.576944464
gbr.25.224.t1	328.1571187	315.7267375	271.0409837
gbr.288.4.t1	11.89496164	11.86557825	9.403728995
gbr.98.90.t1	63.57567293	61.12671333	53.32273647
gbr.80.20.t1	192.1510234	184.7018383	134.7013205
gbr.90.109.t1	3.883777402	3.917291731	3.516984319
gbr.429.3.t1	191.0903292	170.3293418	137.8384092
gbr.169.24.t1	9.218171126	7.05067453	4.797818898
gbr.9.100.t1_gbr.9.101.t1	3.988460263	3.431488456	2.601200205
gbr.23.24.t1	14.69837849	16.61253488	12.76750638
